"","county_fips","state","county","avg_county_collectivism_score","county_collectivism_score"
"42",1083,"Alabama","Limestone",34.3218569236812,35.3153749536193
"43",1085,"Alabama","Lowndes",34.3218569236812,26.8155167968402
"44",1087,"Alabama","Macon",34.3218569236812,33.7115565004381
"45",1089,"Alabama","Madison",34.3218569236812,33.148438931848
"46",1091,"Alabama","Marengo",34.3218569236812,32.2254700398023
"47",1093,"Alabama","Marion",34.3218569236812,30.6824035090231
"48",1095,"Alabama","Marshall",34.3218569236812,37.4505779829981
"49",1097,"Alabama","Mobile",34.3218569236812,35.9622492245162
"50",1099,"Alabama","Monroe",34.3218569236812,30.0565518173602
"51",1101,"Alabama","Montgomery",34.3218569236812,34.9560728391207
"52",1103,"Alabama","Morgan",34.3218569236812,35.621080246721
"53",1105,"Alabama","Perry",34.3218569236812,28.8653455073756
"54",1107,"Alabama","Pickens",34.3218569236812,32.0128518197923
"55",1109,"Alabama","Pike",34.3218569236812,28.8756387910518
"56",1111,"Alabama","Randolph",34.3218569236812,32.3608722730509
"57",1113,"Alabama","Russell",34.3218569236812,34.0389878593755
"58",1115,"Alabama","St Clair",34.3218569236812,39.0806029073253
"59",1117,"Alabama","Shelby",34.3218569236812,36.2011916531417
"60",1119,"Alabama","Sumter",34.3218569236812,33.0199367998302
"61",1121,"Alabama","Talladega",34.3218569236812,38.2528306566677
"62",1123,"Alabama","Tallapoosa",34.3218569236812,35.3015328865804
"63",1125,"Alabama","Tuscaloosa",34.3218569236812,36.8294198946698
"64",1127,"Alabama","Walker",34.3218569236812,37.0548473802899
"65",1129,"Alabama","Washington",34.3218569236812,39.8850545112765
"66",1131,"Alabama","Wilcox",34.3218569236812,35.5537784854392
"67",1133,"Alabama","Winston",34.3218569236812,40.7342044605103
"68",4001,"Arizona","Apache",31.0682579246013,32.5247053500914
"69",4003,"Arizona","Cochise",31.0682579246013,22.114415005845
"70",4005,"Arizona","Coconino",31.0682579246013,35.0048863682612
"71",4007,"Arizona","Gila",31.0682579246013,23.7861516108781
"72",4009,"Arizona","Graham",31.0682579246013,37.4962115658066
"73",4011,"Arizona","Greenlee",31.0682579246013,30.8338633813764
"74",4012,"Arizona","La Paz",31.0682579246013,22.7442484360816
"75",4013,"Arizona","Maricopa",31.0682579246013,33.2004399237009
"76",4015,"Arizona","Mohave",31.0682579246013,23.2385357224111
"77",4017,"Arizona","Navajo",31.0682579246013,38.0167524206906
"78",4019,"Arizona","Pima",31.0682579246013,27.5686908940809
"79",4021,"Arizona","Pinal",31.0682579246013,36.1336769082415
"80",4023,"Arizona","Santa Cruz",31.0682579246013,43.9087368518434
"81",4025,"Arizona","Yavapai",31.0682579246013,20.7941813663131
"82",4027,"Arizona","Yuma",31.0682579246013,38.6583730633975
"83",5001,"Arkansas","Arkansas",33.3482804227826,32.9527562200821
"84",5003,"Arkansas","Ashley",33.3482804227826,32.524427632235
"85",5005,"Arkansas","Baxter",33.3482804227826,24.2231831642157
"86",5007,"Arkansas","Benton",33.3482804227826,39.0011032413969
"87",5009,"Arkansas","Boone",33.3482804227826,36.3496902844898
"88",5011,"Arkansas","Bradley",33.3482804227826,34.6575204877815
"89",5013,"Arkansas","Calhoun",33.3482804227826,37.6283179034344
"90",5015,"Arkansas","Carroll",33.3482804227826,32.2446222504829
"91",5017,"Arkansas","Chicot",33.3482804227826,25.7402244395657
"92",5019,"Arkansas","Clark",33.3482804227826,39.1829184583203
"93",5021,"Arkansas","Clay",33.3482804227826,27.9484757356964
"94",5023,"Arkansas","Cleburne",33.3482804227826,31.9844910822578
"95",5025,"Arkansas","Cleveland",33.3482804227826,30.1950967908269
"96",5027,"Arkansas","Columbia",33.3482804227826,34.8900089765797
"97",5029,"Arkansas","Conway",33.3482804227826,34.7667760852578
"98",5031,"Arkansas","Craighead",33.3482804227826,34.7233337614693
"99",5033,"Arkansas","Crawford",33.3482804227826,33.5103670140648
"100",5035,"Arkansas","Crittenden",33.3482804227826,41.4092137071672
"101",5037,"Arkansas","Cross",33.3482804227826,41.8994044694844
"102",5039,"Arkansas","Dallas",33.3482804227826,30.1622193423058
"103",5041,"Arkansas","Desha",33.3482804227826,35.3520309828349
"104",5043,"Arkansas","Drew",33.3482804227826,34.5495804001734
"105",5045,"Arkansas","Faulkner",33.3482804227826,37.6794383734958
"106",5047,"Arkansas","Franklin",33.3482804227826,28.2239590694118
"107",5049,"Arkansas","Fulton",33.3482804227826,28.1508662822594
"108",5051,"Arkansas","Garland",33.3482804227826,30.9698834411184
"109",5053,"Arkansas","Grant",33.3482804227826,37.1392911922841
"110",5055,"Arkansas","Greene",33.3482804227826,31.8179840890512
"111",5057,"Arkansas","Hempstead",33.3482804227826,35.9211101032249
"112",5059,"Arkansas","Hot Spring",33.3482804227826,35.5244876062154
"113",5061,"Arkansas","Howard",33.3482804227826,35.9758983609023
"114",5063,"Arkansas","Independence",33.3482804227826,37.9012625605441
"115",5065,"Arkansas","Izard",33.3482804227826,30.8000029370007
"116",5067,"Arkansas","Jackson",33.3482804227826,30.5532315987828
"117",5069,"Arkansas","Jefferson",33.3482804227826,32.9364282632541
"118",5071,"Arkansas","Johnson",33.3482804227826,35.131633778081
"119",5073,"Arkansas","Lafayette",33.3482804227826,33.6969047625375
"120",5075,"Arkansas","Lawrence",33.3482804227826,32.4927905178498
"121",5077,"Arkansas","Lee",33.3482804227826,27.2431677961715
"122",5079,"Arkansas","Lincoln",33.3482804227826,27.0266777581423
"123",5081,"Arkansas","Little River",33.3482804227826,34.2732082688468
"124",5083,"Arkansas","Logan",33.3482804227826,42.0055112436954
"125",5085,"Arkansas","Lonoke",33.3482804227826,36.8098577298272
"126",5087,"Arkansas","Madison",33.3482804227826,30.507210542468
"127",5089,"Arkansas","Marion",33.3482804227826,28.0078718502069
"128",5091,"Arkansas","Miller",33.3482804227826,38.4565726151311
"129",5093,"Arkansas","Mississippi",33.3482804227826,41.0271266705384
"130",5095,"Arkansas","Monroe",33.3482804227826,26.0882570862621
"131",5097,"Arkansas","Montgomery",33.3482804227826,30.7822354611176
"132",5099,"Arkansas","Nevada",33.3482804227826,39.8740121367495
"133",5101,"Arkansas","Newton",33.3482804227826,22.8800987365055
"134",5103,"Arkansas","Ouachita",33.3482804227826,39.2783451612688
"135",5105,"Arkansas","Perry",33.3482804227826,35.213366993936
"136",5107,"Arkansas","Phillips",33.3482804227826,35.371298609982
"137",5109,"Arkansas","Pike",33.3482804227826,34.2276647832776
"138",5111,"Arkansas","Poinsett",33.3482804227826,34.9505387826219
"139",5113,"Arkansas","Polk",33.3482804227826,30.4606974134293
"140",5115,"Arkansas","Pope",33.3482804227826,35.6338310883861
"141",5117,"Arkansas","Prairie",33.3482804227826,21.5727838462634
"142",5119,"Arkansas","Pulaski",33.3482804227826,30.8362090022589
"143",5121,"Arkansas","Randolph",33.3482804227826,28.8860633830449
"144",5123,"Arkansas","St Francis",33.3482804227826,30.0378752207718
"145",5125,"Arkansas","Saline",33.3482804227826,37.2291942157893
"146",5127,"Arkansas","Scott",33.3482804227826,35.102707155284
"147",5129,"Arkansas","Searcy",33.3482804227826,29.8918420912025
"148",5131,"Arkansas","Sebastian",33.3482804227826,33.4643911684157
"149",5133,"Arkansas","Sevier",33.3482804227826,45.6082806870406
"150",5135,"Arkansas","Sharp",33.3482804227826,35.8011420410454
"151",5137,"Arkansas","Stone",33.3482804227826,28.6004010202521
"152",5139,"Arkansas","Union",33.3482804227826,34.5880582275474
"153",5141,"Arkansas","Van Buren",33.3482804227826,27.130298119924
"154",5143,"Arkansas","Washington",33.3482804227826,34.4654827002289
"155",5145,"Arkansas","White",33.3482804227826,36.2264782775831
"156",5147,"Arkansas","Woodruff",33.3482804227826,25.0851059572634
"157",5149,"Arkansas","Yell",33.3482804227826,35.6662325000815
"158",6001,"California","Alameda",31.3996832532337,39.2324909531012
"159",6003,"California","Alpine",31.3996832532337,24.5511488400436
"160",6005,"California","Amador",31.3996832532337,21.2112510366073
"161",6007,"California","Butte",31.3996832532337,25.6371248473413
"162",6009,"California","Calaveras",31.3996832532337,25.5954793728006
"163",6011,"California","Colusa",31.3996832532337,34.3944371452189
"164",6013,"California","Contra Costa",31.3996832532337,37.3825532925324
"165",6015,"California","Del Norte",31.3996832532337,25.7618016371999
"166",6017,"California","El Dorado",31.3996832532337,25.995752955892
"167",6019,"California","Fresno",31.3996832532337,40.213928712605
"168",6021,"California","Glenn",31.3996832532337,36.8131075050693
"169",6023,"California","Humboldt",31.3996832532337,20.9699523768267
"170",6025,"California","Imperial",31.3996832532337,47.4532310860153
"171",6027,"California","Inyo",31.3996832532337,23.5226610681245
"172",6029,"California","Kern",31.3996832532337,40.353362750126
"173",6031,"California","Kings",31.3996832532337,43.6831392271294
"174",6033,"California","Lake",31.3996832532337,21.6966873944697
"175",6035,"California","Lassen",31.3996832532337,24.7861909986491
"176",6037,"California","Los Angeles",31.3996832532337,38.149704977408
"177",6039,"California","Madera",31.3996832532337,42.5559822701622
"178",6041,"California","Marin",31.3996832532337,21.2059561691465
"179",6043,"California","Mariposa",31.3996832532337,28.1717858622236
"180",6045,"California","Mendocino",31.3996832532337,19.9115229206119
"181",6047,"California","Merced",31.3996832532337,43.104195489762
"182",6049,"California","Modoc",31.3996832532337,23.6177230480117
"183",6051,"California","Mono",31.3996832532337,26.7127998341338
"184",6053,"California","Monterey",31.3996832532337,41.9418263707844
"185",6055,"California","Napa",31.3996832532337,30.0644347246315
"186",6057,"California","Nevada",31.3996832532337,17.6300043326861
"187",6059,"California","Orange",31.3996832532337,36.7035074893803
"188",6061,"California","Placer",31.3996832532337,27.6145351814982
"189",6063,"California","Plumas",31.3996832532337,21.6694029829997
"190",6065,"California","Riverside",31.3996832532337,41.455900787489
"191",6067,"California","Sacramento",31.3996832532337,32.7221502092632
"192",6069,"California","San Benito",31.3996832532337,46.8303347274003
"193",6071,"California","San Bernardino",31.3996832532337,43.3090625352572
"194",6073,"California","San Diego",31.3996832532337,33.8053600165426
"195",6075,"California","San Francisco",31.3996832532337,31.8328595814679
"196",6077,"California","San Joaquin",31.3996832532337,41.7849142451415
"197",6079,"California","San Luis Obispo",31.3996832532337,26.3983845859494
"198",6081,"California","San Mateo",31.3996832532337,37.6703258402772
"199",6083,"California","Santa Barbara",31.3996832532337,36.2120395881523
"200",6085,"California","Santa Clara",31.3996832532337,41.9824857745357
"201",6087,"California","Santa Cruz",31.3996832532337,30.3368629500726
"202",6089,"California","Shasta",31.3996832532337,25.8588825315416
"203",6091,"California","Sierra",31.3996832532337,16.4039655709305
"204",6093,"California","Siskiyou",31.3996832532337,19.6366863525552
"205",6095,"California","Solano",31.3996832532337,36.2147724171982
"206",6097,"California","Sonoma",31.3996832532337,25.3010391055905
"207",6099,"California","Stanislaus",31.3996832532337,38.6690204976655
"208",6101,"California","Sutter",31.3996832532337,37.4381308106854
"209",6103,"California","Tehama",31.3996832532337,30.7625764442359
"210",6105,"California","Trinity",31.3996832532337,0
"211",6107,"California","Tulare",31.3996832532337,47.0200827197964
"212",6109,"California","Tuolumne",31.3996832532337,15.6855881487889
"213",6111,"California","Ventura",31.3996832532337,36.6471638496667
"214",6113,"California","Yolo",31.3996832532337,34.7167972847195
"215",6115,"California","Yuba",31.3996832532337,34.1785592594365
"216",8001,"Colorado","Adams",24.9399709263627,34.6929914856592
"217",8003,"Colorado","Alamosa",24.9399709263627,25.020741344041
"218",8005,"Colorado","Arapahoe",24.9399709263627,28.192728720396
"219",8007,"Colorado","Archuleta",24.9399709263627,23.4590330531107
"220",8009,"Colorado","Baca",24.9399709263627,15.25439591664
"221",8011,"Colorado","Bent",24.9399709263627,17.7770522304882
"222",8013,"Colorado","Boulder",24.9399709263627,23.7667899526174
"223",8015,"Colorado","Chaffee",24.9399709263627,18.4008405912038
"224",8017,"Colorado","Cheyenne",24.9399709263627,28.6134442009405
"225",8019,"Colorado","Clear Creek",24.9399709263627,10.2968888081267
"226",8021,"Colorado","Conejos",24.9399709263627,29.2896508200259
"227",8023,"Colorado","Costilla",24.9399709263627,30.540897939507
"228",8025,"Colorado","Crowley",24.9399709263627,17.2514870896279
"229",8027,"Colorado","Custer",24.9399709263627,24.0438417412621
"230",8029,"Colorado","Delta",24.9399709263627,20.5582726503219
"231",8031,"Colorado","Denver",24.9399709263627,23.5661517402942
"232",8033,"Colorado","Dolores",24.9399709263627,22.2360211474098
"233",8035,"Colorado","Douglas",24.9399709263627,33.0027428743445
"234",8037,"Colorado","Eagle",24.9399709263627,26.7903158720118
"235",8039,"Colorado","Elbert",24.9399709263627,38.1523396443091
"236",8041,"Colorado","El Paso",24.9399709263627,29.9216613813997
"237",8043,"Colorado","Fremont",24.9399709263627,21.1879612599343
"238",8045,"Colorado","Garfield",24.9399709263627,35.3648583299826
"239",8047,"Colorado","Gilpin",24.9399709263627,19.5064483532738
"240",8049,"Colorado","Grand",24.9399709263627,18.9692681476879
"241",8051,"Colorado","Gunnison",24.9399709263627,28.9755001451583
"242",8053,"Colorado","Hinsdale",24.9399709263627,17.968836954585
"243",8055,"Colorado","Huerfano",24.9399709263627,14.1194221447778
"244",8057,"Colorado","Jackson",24.9399709263627,19.5475124632606
"245",8059,"Colorado","Jefferson",24.9399709263627,23.8796670713995
"246",8061,"Colorado","Kiowa",24.9399709263627,39.9342388642349
"247",8063,"Colorado","Kit Carson",24.9399709263627,29.3507354628629
"248",8065,"Colorado","Lake",24.9399709263627,24.3758757687251
"249",8067,"Colorado","La Plata",24.9399709263627,18.9970051482897
"250",8069,"Colorado","Larimer",24.9399709263627,25.7017445456205
"251",8071,"Colorado","Las Animas",24.9399709263627,22.6532684506297
"252",8073,"Colorado","Lincoln",24.9399709263627,17.8420827131602
"253",8075,"Colorado","Logan",24.9399709263627,29.331796872304
"254",8077,"Colorado","Mesa",24.9399709263627,22.0883329420009
"255",8079,"Colorado","Mineral",24.9399709263627,23.7835184275375
"256",8081,"Colorado","Moffat",24.9399709263627,33.326764810025
"257",8083,"Colorado","Montezuma",24.9399709263627,26.4246510507942
"258",8085,"Colorado","Montrose",24.9399709263627,24.3966455310319
"259",8087,"Colorado","Morgan",24.9399709263627,34.3051360624119
"260",8089,"Colorado","Otero",24.9399709263627,26.3118710384164
"261",8091,"Colorado","Ouray",24.9399709263627,21.9849283341366
"262",8093,"Colorado","Park",24.9399709263627,30.758042232758
"263",8095,"Colorado","Phillips",24.9399709263627,24.7227450761681
"264",8097,"Colorado","Pitkin",24.9399709263627,14.0941511001819
"265",8099,"Colorado","Prowers",24.9399709263627,26.9782940598408
"266",8101,"Colorado","Pueblo",24.9399709263627,24.8547322019286
"267",8103,"Colorado","Rio Blanco",24.9399709263627,25.0886351696439
"268",8105,"Colorado","Rio Grande",24.9399709263627,25.2921451546648
"269",8107,"Colorado","Routt",24.9399709263627,25.1000930629193
"270",8109,"Colorado","Saguache",24.9399709263627,28.8191589911602
"271",8111,"Colorado","San Juan",24.9399709263627,28.0608858502722
"272",8113,"Colorado","San Miguel",24.9399709263627,17.316649164515
"273",8115,"Colorado","Sedgwick",24.9399709263627,24.3853029646472
"274",8117,"Colorado","Summit",24.9399709263627,23.7202040409567
"275",8119,"Colorado","Teller",24.9399709263627,20.1770787870274
"276",8121,"Colorado","Washington",24.9399709263627,25.3432399232003
"277",8123,"Colorado","Weld",24.9399709263627,33.1139520197213
"278",8125,"Colorado","Yuma",24.9399709263627,32.2364984652648
"279",10001,"Delaware","Kent",30.4008618215342,32.4177956095085
"280",10003,"Delaware","New Castle",30.4008618215342,30.9973037952796
"281",10005,"Delaware","Sussex",30.4008618215342,27.7874860598144
"282",12001,"Florida","Alachua",31.3695753959207,29.2266676872813
"283",12003,"Florida","Baker",31.3695753959207,39.4731124376977
"284",12005,"Florida","Bay",31.3695753959207,31.9439113424632
"285",12007,"Florida","Bradford",31.3695753959207,32.0171225308468
"286",12009,"Florida","Brevard",31.3695753959207,26.0395617801524
"287",12011,"Florida","Broward",31.3695753959207,31.6607414576839
"288",12013,"Florida","Calhoun",31.3695753959207,23.0391410157836
"289",12015,"Florida","Charlotte",31.3695753959207,25.3004011163571
"290",12017,"Florida","Citrus",31.3695753959207,23.1491593656904
"291",12019,"Florida","Clay",31.3695753959207,38.6286880531201
"292",12021,"Florida","Collier",31.3695753959207,29.9810423832635
"293",12023,"Florida","Columbia",31.3695753959207,36.1714771168804
"294",12027,"Florida","DeSoto",31.3695753959207,35.0007811938014
"295",12029,"Florida","Dixie",31.3695753959207,28.8474593981203
"296",12031,"Florida","Duval",31.3695753959207,33.7534460764015
"297",12033,"Florida","Escambia",31.3695753959207,31.0675987716849
"298",12035,"Florida","Flagler",31.3695753959207,35.791050856516
"299",12037,"Florida","Franklin",31.3695753959207,22.7278548156226
"300",12039,"Florida","Gadsden",31.3695753959207,32.4469688817146
"301",12041,"Florida","Gilchrist",31.3695753959207,34.7393432506961
"302",12043,"Florida","Glades",31.3695753959207,35.782685389873
"303",12045,"Florida","Gulf",31.3695753959207,39.3661225731633
"304",12047,"Florida","Hamilton",31.3695753959207,39.7647170445629
"305",12049,"Florida","Hardee",31.3695753959207,51.5599578246412
"306",12051,"Florida","Hendry",31.3695753959207,43.3269929927898
"307",12053,"Florida","Hernando",31.3695753959207,31.2598307672859
"308",12055,"Florida","Highlands",31.3695753959207,29.0402020520969
"309",12057,"Florida","Hillsborough",31.3695753959207,35.4988355967472
"310",12059,"Florida","Holmes",31.3695753959207,28.6092165701955
"311",12061,"Florida","Indian River",31.3695753959207,24.5361026721099
"312",12063,"Florida","Jackson",31.3695753959207,26.5314292617417
"313",12065,"Florida","Jefferson",31.3695753959207,36.1979400217276
"314",12067,"Florida","Lafayette",31.3695753959207,30.4549626969242
"315",12069,"Florida","Lake",31.3695753959207,32.2517726530959
"316",12071,"Florida","Lee",31.3695753959207,28.4532638878584
"317",12073,"Florida","Leon",31.3695753959207,29.7002775766179
"318",12075,"Florida","Levy",31.3695753959207,27.6966409654998
"319",12077,"Florida","Liberty",31.3695753959207,34.1395559268035
"320",12079,"Florida","Madison",31.3695753959207,32.0611401837353
"321",12081,"Florida","Manatee",31.3695753959207,27.9869998123497
"322",12083,"Florida","Marion",31.3695753959207,27.9177345397564
"323",12085,"Florida","Martin",31.3695753959207,22.8869861180067
"324",12087,"Florida","Monroe",31.3695753959207,24.8857386638957
"325",12089,"Florida","Nassau",31.3695753959207,33.9025058662136
"326",12091,"Florida","Okaloosa",31.3695753959207,31.1113944092426
"327",12093,"Florida","Okeechobee",31.3695753959207,34.3223821373684
"328",12095,"Florida","Orange",31.3695753959207,38.0862276153295
"329",12097,"Florida","Osceola",31.3695753959207,42.6645777427371
"330",12099,"Florida","Palm Beach",31.3695753959207,26.6681111106953
"331",12101,"Florida","Pasco",31.3695753959207,27.5461895170457
"332",12103,"Florida","Pinellas",31.3695753959207,21.6730366938181
"333",12105,"Florida","Polk",31.3695753959207,34.0681092458613
"334",12107,"Florida","Putnam",31.3695753959207,29.0330632143605
"335",12109,"Florida","St Johns",31.3695753959207,33.2169207688101
"336",12111,"Florida","St Lucie",31.3695753959207,31.1475967169771
"337",12113,"Florida","Santa Rosa",31.3695753959207,34.8269709253871
"338",12115,"Florida","Sarasota",31.3695753959207,23.7981985059534
"339",12117,"Florida","Seminole",31.3695753959207,34.1051314973381
"340",12119,"Florida","Sumter",31.3695753959207,20.8574089893799
"341",12121,"Florida","Suwannee",31.3695753959207,33.4969189468633
"342",12123,"Florida","Taylor",31.3695753959207,32.3209581896745
"343",12125,"Florida","Union",31.3695753959207,32.9616256728084
"344",12127,"Florida","Volusia",31.3695753959207,25.7026078179153
"345",12129,"Florida","Wakulla",31.3695753959207,28.7482540176953
"346",12131,"Florida","Walton",31.3695753959207,29.504221702825
"347",12133,"Florida","Washington",31.3695753959207,29.7149295032115
"348",13001,"Georgia","Appling",34.3980392573834,46.460848747386
"349",13003,"Georgia","Atkinson",34.3980392573834,42.9160813300504
"350",13005,"Georgia","Bacon",34.3980392573834,30.3373562112033
"351",13007,"Georgia","Baker",34.3980392573834,25.7174240226329
"352",13009,"Georgia","Baldwin",34.3980392573834,30.4131052491181
"353",13011,"Georgia","Banks",34.3980392573834,41.122292371237
"354",13013,"Georgia","Barrow",34.3980392573834,40.2166409926846
"355",13015,"Georgia","Bartow",34.3980392573834,42.8475375248744
"356",13017,"Georgia","Ben Hill",34.3980392573834,36.5123987248214
"357",13019,"Georgia","Berrien",34.3980392573834,33.7979740275692
"358",13021,"Georgia","Bibb",34.3980392573834,30.1491293861672
"359",13023,"Georgia","Bleckley",34.3980392573834,38.1677345883642
"360",13025,"Georgia","Brantley",34.3980392573834,30.829623641061
"361",13027,"Georgia","Brooks",34.3980392573834,25.2992290248282
"362",13029,"Georgia","Bryan",34.3980392573834,37.4465106115002
"363",13031,"Georgia","Bulloch",34.3980392573834,32.6663487741235
"364",13033,"Georgia","Burke",34.3980392573834,29.6282903757841
"365",13035,"Georgia","Butts",34.3980392573834,35.0466271538036
"366",13037,"Georgia","Calhoun",34.3980392573834,29.5188663583833
"367",13039,"Georgia","Camden",34.3980392573834,34.7864071247159
"368",13043,"Georgia","Candler",34.3980392573834,29.6435018249858
"369",13045,"Georgia","Carroll",34.3980392573834,38.8908472676788
"370",13047,"Georgia","Catoosa",34.3980392573834,32.2173641916455
"371",13049,"Georgia","Charlton",34.3980392573834,30.6758986477367
"372",13051,"Georgia","Chatham",34.3980392573834,30.1084295609343
"373",13053,"Georgia","Chattahoochee",34.3980392573834,44.88676173861
"374",13055,"Georgia","Chattooga",34.3980392573834,27.8399238297419
"375",13057,"Georgia","Cherokee",34.3980392573834,36.6154390185282
"376",13059,"Georgia","Clarke",34.3980392573834,26.5481758772427
"377",13061,"Georgia","Clay",34.3980392573834,28.0308083226826
"378",13063,"Georgia","Clayton",34.3980392573834,41.2653889851619
"379",13065,"Georgia","Clinch",34.3980392573834,37.4604042257148
"380",13067,"Georgia","Cobb",34.3980392573834,33.650712387821
"381",13069,"Georgia","Coffee",34.3980392573834,36.6717506869041
"382",13071,"Georgia","Colquitt",34.3980392573834,35.4303517936689
"383",13073,"Georgia","Columbia",34.3980392573834,36.6806806851162
"384",13075,"Georgia","Cook",34.3980392573834,33.581165685862
"385",13077,"Georgia","Coweta",34.3980392573834,37.1807145747849
"386",13079,"Georgia","Crawford",34.3980392573834,31.6183699048365
"387",13081,"Georgia","Crisp",34.3980392573834,32.3626410939925
"388",13083,"Georgia","Dade",34.3980392573834,31.9185271109827
"389",13085,"Georgia","Dawson",34.3980392573834,35.8181801611761
"390",13087,"Georgia","Decatur",34.3980392573834,38.759856705147
"391",13089,"Georgia","De Kalb",34.3980392573834,32.168700867575
"392",13091,"Georgia","Dodge",34.3980392573834,36.4714437897528
"393",13093,"Georgia","Dooly",34.3980392573834,34.419906867261
"394",13095,"Georgia","Dougherty",34.3980392573834,29.5612026807321
"395",13097,"Georgia","Douglas",34.3980392573834,40.9446160826834
"396",13099,"Georgia","Early",34.3980392573834,36.4149330887817
"397",13101,"Georgia","Echols",34.3980392573834,46.0025078356506
"398",13103,"Georgia","Effingham",34.3980392573834,36.6025824589905
"399",13105,"Georgia","Elbert",34.3980392573834,33.8362229964386
"400",13107,"Georgia","Emanuel",34.3980392573834,32.8023762764019
"401",13109,"Georgia","Evans",34.3980392573834,30.271945923685
"402",13111,"Georgia","Fannin",34.3980392573834,32.479246769824
"403",13113,"Georgia","Fayette",34.3980392573834,40.1105275178846
"404",13115,"Georgia","Floyd",34.3980392573834,35.3020433558143
"405",13117,"Georgia","Forsyth",34.3980392573834,38.8008411378092
"406",13119,"Georgia","Franklin",34.3980392573834,40.9584480833275
"407",13121,"Georgia","Fulton",34.3980392573834,27.5567671627051
"408",13123,"Georgia","Gilmer",34.3980392573834,34.8142165342701
"409",13125,"Georgia","Glascock",34.3980392573834,34.269328103441
"410",13127,"Georgia","Glynn",34.3980392573834,29.9872754172813
"411",13129,"Georgia","Gordon",34.3980392573834,37.4803141226538
"412",13131,"Georgia","Grady",34.3980392573834,35.7034922079074
"413",13133,"Georgia","Greene",34.3980392573834,34.4776719021813
"414",13135,"Georgia","Gwinnett",34.3980392573834,42.403228204162
"415",13137,"Georgia","Habersham",34.3980392573834,33.9779909973871
"416",13139,"Georgia","Hall",34.3980392573834,44.4433233535016
"417",13141,"Georgia","Hancock",34.3980392573834,22.4508501191947
"418",13143,"Georgia","Haralson",34.3980392573834,40.9535168353457
"419",13145,"Georgia","Harris",34.3980392573834,40.2456554329631
"420",13147,"Georgia","Hart",34.3980392573834,34.5749390235522
"421",13149,"Georgia","Heard",34.3980392573834,37.7195481934578
"422",13151,"Georgia","Henry",34.3980392573834,37.1889143012672
"423",13153,"Georgia","Houston",34.3980392573834,35.524476956229
"424",13155,"Georgia","Irwin",34.3980392573834,28.1439677953761
"425",13157,"Georgia","Jackson",34.3980392573834,40.2839095300314
"426",13159,"Georgia","Jasper",34.3980392573834,40.4703042591526
"427",13161,"Georgia","Jeff Davis",34.3980392573834,41.6639155478943
