"","county_fips","state","county_name","self_employed","divorce_marriage","living_alone","living_alone_65over","living_grandchildren","carpool_drive_alone","libertarian_vote16","religious_adherents","prev_score"
"333",12021,"Florida","Collier",0.172746609,0.200733466,0.279668044,0.171712339,0.024834757,0.146538583,0.018914846,0.616337371,0.223030553184997
"334",12023,"Florida","Columbia",0.11132969,0.321483415,0.293963851,0.124587928,0.046669495,0.173075084,0.018119457,0.569184195,3.04262984746642
"335",12027,"Florida","DeSoto",0.121953188,0.343224279,0.266855754,0.133792545,0.031894686,0.249261666,0.015225167,0.337826701,3.11412229073203
"336",12029,"Florida","Dixie",0.150174408,0.300436435,0.266223232,0.159798832,0.028385216,0.180182401,0.010626553,0.20675458,NA
"337",12031,"Florida","Duval",0.087196416,0.315661747,0.318929044,0.10040845,0.033355611,0.117792142,0.025924645,0.663035235,1.47233442454498
"338",12033,"Florida","Escambia",0.100048574,0.317736296,0.30550748,0.117088282,0.033334536,0.129844794,0.029914641,0.534132741,0.246729653280176
"339",12035,"Florida","Flagler",0.141575461,0.206546412,0.223285453,0.130139435,0.031115204,0.172392218,0.019211203,0.447580995,3.00537862745179
"340",12037,"Florida","Franklin",0.226086957,0.363204491,0.31779038,0.168031926,0.019948735,0.164290343,0.015679155,0.459963055,NA
"341",12039,"Florida","Gadsden",0.076039387,0.354414755,0.324708845,0.147875354,0.040241593,0.097544441,0.010355899,0.581846393,2.78149542734166
"342",12041,"Florida","Gilchrist",0.131738101,0.238304277,0.236030268,0.103608847,0.049272402,0.116286489,0.018295562,0.265953874,3.20593261343503
"343",12043,"Florida","Glades",0.143015521,0.242467719,0.255984473,0.132197542,0.021594684,0.190533494,0.01232314,0.592445984,NA
"344",12045,"Florida","Gulf",0.115122873,0.323217491,0.277620397,0.129957507,0.045353982,0.236329182,0.026599373,0.755777903,NA
"345",12047,"Florida","Hamilton",0.115729421,0.284692737,0.204186047,0.114651163,0.055671056,0.177328844,0.014387179,0.322836332,NA
"346",12049,"Florida","Hardee",0.09530694,0.220344422,0.211517165,0.075181494,0.046691807,0.329321136,0.018312623,0.641291902,4.51127728247931
"347",12051,"Florida","Hendry",0.099621067,0.263770365,0.209421326,0.074422455,0.03882684,0.231935484,0.018511894,0.410838234,2.16953311273094
"348",12053,"Florida","Hernando",0.100205641,0.259294454,0.257878715,0.150450303,0.037643806,0.117303898,0.021669079,0.366892013,1.85554025173044
"349",12055,"Florida","Highlands",0.113775337,0.237084736,0.30397225,0.189817612,0.026957084,0.152427184,0.018560779,0.515681336,0.653986618503245
"350",12057,"Florida","Hillsborough",0.104583503,0.267072039,0.284913478,0.091053092,0.037756145,0.120429385,0.02600308,0.601097302,1.94574078279507
"351",12059,"Florida","Holmes",0.102911847,0.338435131,0.310935069,0.17654548,0.05338134,0.089512876,0.015544647,0.395664784,NA
"352",12061,"Florida","Indian River",0.13709869,0.245005142,0.325686468,0.197718111,0.0259328,0.112842025,0.021332442,0.526409993,-1.62647481993437
"353",12063,"Florida","Jackson",0.098784571,0.35633198,0.317180095,0.175533175,0.022771409,0.086319218,0.012571483,0.527166677,-1.08536346837742
"354",12065,"Florida","Jefferson",0.10099143,0.259112109,0.299873165,0.119768074,0.023374583,0.159029086,0.014306152,0.70137836,NA
"355",12067,"Florida","Lafayette",0.053012048,0.293090639,0.276320939,0.185518591,0.024857301,0.108346709,0.01377895,0.464502796,NA
"356",12069,"Florida","Lake",0.10920174,0.210925841,0.251812218,0.139490433,0.034587645,0.109915612,0.023377644,0.407346154,1.67392732618726
"357",12071,"Florida","Lee",0.131528058,0.236510854,0.284617213,0.155738916,0.02562831,0.128761535,0.021389555,0.416584957,0.362479234671917
"358",12073,"Florida","Leon",0.084373775,0.283530245,0.33015873,0.095507558,0.021535035,0.104339281,0.028613019,0.488754201,-1.09580811344316
"359",12075,"Florida","Levy",0.14435025,0.290078899,0.299501205,0.168357339,0.02869421,0.15370746,0.018359916,0.432855645,2.15170937854942
"360",12077,"Florida","Liberty",0.087229862,0.447561502,0.289333878,0.103391908,0.031399459,0.172361809,0.02294686,0.489089541,NA
"361",12079,"Florida","Madison",0.105702811,0.333804143,0.340803825,0.149559241,0.036885246,0.170529801,0.011124122,0.513078807,NA
"362",12081,"Florida","Manatee",0.131023881,0.232632267,0.277570891,0.164305686,0.030058697,0.142407853,0.023108372,0.317445148,-0.487549991065045
"363",12083,"Florida","Marion",0.124482056,0.251951682,0.295130197,0.170126971,0.031132003,0.130445876,0.019130188,0.383657703,0.931203143315089
"364",12085,"Florida","Martin",0.16090495,0.26454039,0.315748456,0.192254661,0.020146238,0.100064234,0.020823474,0.534882693,-1.62343194523906
"365",12086,NA,"Miami-Dade",0.153542322,0.292804066,0.253695889,0.101333081,0.046460801,0.121133943,NA,0.513608316,NA
"366",12087,"Florida","Monroe",0.192537313,0.292228094,0.27963243,0.134203792,0.015360622,0.111157039,0.026316402,0.521792118,-2.34221724127908
"367",12089,"Florida","Nassau",0.101799884,0.206626235,0.218708719,0.109863496,0.033634634,0.071328546,0.02542986,0.408823269,1.92348740877121
"368",12091,"Florida","Okaloosa",0.130543747,0.227068251,0.281913745,0.101627187,0.031215033,0.135895242,0.040853706,0.527254946,-0.415767558375321
"369",12093,"Florida","Okeechobee",0.144688049,0.254169924,0.278637978,0.134928615,0.044170022,0.19938456,0.017004578,0.378417919,0.564931324707298
"370",12095,"Florida","Orange",0.10417218,0.250491251,0.243812299,0.068761727,0.03987566,0.128404452,0.026241978,0.491357486,2.97897536383546
"371",12097,"Florida","Osceola",0.104376506,0.263102703,0.213901199,0.070424063,0.047795717,0.176536077,0.019870218,0.474476143,5.91354786506585
"372",12099,"Florida","Palm Beach",0.149495929,0.268979197,0.305990224,0.17021374,0.028495719,0.135341368,0.015565616,0.394391871,-1.11310819913339
"373",12101,"Florida","Pasco",0.114834186,0.250660684,0.285771202,0.144136804,0.030482964,0.112824035,0.025194746,0.294517976,0.100745605515533
"374",12103,"Florida","Pinellas",0.12350333,0.335846192,0.359625617,0.178729736,0.024803751,0.099487136,0.027391781,0.493587264,-2.4115322050995
"375",12105,"Florida","Polk",0.086961274,0.265221318,0.244502073,0.126998429,0.041079667,0.109994336,0.023730786,0.416016363,3.3537617213386
"376",12107,"Florida","Putnam",0.113290602,0.376675603,0.323584716,0.166677859,0.046897607,0.136193564,0.01792739,0.44097871,0.780137968240213
"377",12109,"Florida","St. Johns",0.13900137,0.190884706,0.203623501,0.105971231,0.028879788,0.093999756,0.026203154,0.364202249,0.980530322505073
"378",12111,"Florida","St. Lucie",0.119113593,0.275185868,0.25668483,0.13428185,0.035759491,0.105557261,0.017430437,0.360870648,1.98999430479913
"379",12113,"Florida","Santa Rosa",0.112415071,0.218889288,0.208733675,0.095031931,0.039262137,0.089247442,0.03521492,0.459973404,2.41669690750956
"380",12115,"Florida","Sarasota",0.164194317,0.242709686,0.30227495,0.194868193,0.019046765,0.106347892,0.020380112,0.54472058,-0.709055901180722
"381",12117,"Florida","Seminole",0.10528332,0.247009635,0.255647539,0.09402846,0.031753682,0.105676944,0.029931435,0.533052568,1.95718256656124
"382",12119,"Florida","Sumter",0.114906832,0.202453988,0.30445533,0.242842703,0.007254057,0.104713338,0.012571532,0.302893212,0.450431469299253
"383",12121,"Florida","Suwannee",0.123153855,0.305355243,0.247330615,0.121270951,0.038239463,0.096333573,0.016447544,0.504393431,1.31884932897175
"384",12123,"Florida","Taylor",0.104046243,0.318995947,0.304755526,0.148961822,0.038618307,0.168886315,0.016153188,0.441457148,0.626189642626762
"385",12125,"Florida","Union",0.08063372,0.42578276,0.213483146,0.09110894,0.037773163,0.052405267,0.015728766,0.244875209,NA
"386",12127,"Florida","Volusia",0.126007356,0.318603453,0.298328556,0.155303795,0.027136574,0.104299764,0.023211206,0.396404615,-0.0125355875899053
"387",12129,"Florida","Wakulla",0.127254966,0.281744304,0.258213208,0.115403956,0.032714216,0.113502311,0.024475524,0.202138372,0.969601480560027
"388",12131,"Florida","Walton",0.204601646,0.237278912,0.239338224,0.10476009,0.019590604,0.15353701,0.023098708,0.36407941,-2.81761606411545
"389",12133,"Florida","Washington",0.111405836,0.299631773,0.267069819,0.138757559,0.024483917,0.122414521,0.017126037,0.355122838,0.457799614286907
"390",13001,"Georgia","Appling",0.089126319,0.157598499,0.236865022,0.108998549,0.048338099,0.163272411,0.010981175,0.706788115,NA
"391",13003,"Georgia","Atkinson",0.087378641,0.164012739,0.225922298,0.116878877,0.068811981,0.133949983,0.013409962,0.327661115,NA
"392",13005,"Georgia","Bacon",0.086997414,0.318400405,0.29009977,0.161422359,0.033435092,0.093322386,0.011691542,0.461490126,NA
"393",13007,"Georgia","Baker",0.151111111,0.220324509,0.293527803,0.169553327,0.032753327,0.064267352,0.010416667,0.311891516,NA
"394",13009,"Georgia","Baldwin",0.066338045,0.353106025,0.30801741,0.113101621,0.04057106,0.095078136,0.025999007,0.34955136,0.717485869365356
"395",13011,"Georgia","Banks",0.114014252,0.23263608,0.225588721,0.111144443,0.051997625,0.100640839,0.018924731,0.781924037,NA
"396",13013,"Georgia","Barrow",0.091127841,0.219355211,0.190681352,0.078906223,0.054449672,0.155451435,0.039331062,0.374013532,3.39936922006219
"397",13015,"Georgia","Bartow",0.08259802,0.210619243,0.214967863,0.088006453,0.065983884,0.141598268,0.029911504,0.47832435,4.86495010497803
"398",13017,"Georgia","Ben Hill",0.08887008,0.239588871,0.317569464,0.123772102,0.043024029,0.133110368,0.015330189,0.628067931,NA
"399",13019,"Georgia","Berrien",0.110651784,0.282675999,0.248929573,0.120626015,0.040703875,0.088096401,0.017450683,0.476046256,NA
"400",13021,"Georgia","Bibb",0.083931376,0.332838763,0.345729657,0.12372226,0.033967362,0.100235093,0.023116493,0.581921371,0.224631044347721
"401",13023,"Georgia","Bleckley",0.038561439,0.210075027,0.234904097,0.130239166,0.047297297,0.113826983,0.024728589,0.413653342,NA
"402",13025,"Georgia","Brantley",0.090896078,0.262412428,0.390735449,0.162280042,0.077589944,0.11839003,0.016822727,0.336773764,NA
"403",13027,"Georgia","Brooks",0.123887128,0.320646507,0.358905489,0.162665771,0.031002511,0.111906072,0.014046717,0.414759831,NA
"404",13029,"Georgia","Bryan",0.097548923,0.180973767,0.162569649,0.054605048,0.027058732,0.086393452,0.035721347,0.311949573,0.227300789813159
"405",13031,"Georgia","Bulloch",0.083252662,0.28999029,0.285752851,0.101201323,0.052711376,0.114591921,0.035155633,0.344134946,0.33582183313383
"406",13033,"Georgia","Burke",0.126823262,0.23441425,0.337147986,0.158083698,0.056206568,0.086581125,0.013795316,0.404903236,NA
"407",13035,"Georgia","Butts",0.097161253,0.261388399,0.199575622,0.118708004,0.040131454,0.066279745,0.020391003,0.440001573,2.08439856524353
"408",13037,"Georgia","Calhoun",0.104179663,0.4738041,0.271209085,0.166332665,0.027335456,0.121774194,0.007901235,0.426341288,NA
"409",13039,"Georgia","Camden",0.091144767,0.255748453,0.244925043,0.08346031,0.047643792,0.102868748,0.033278663,0.343540023,1.50915782611049
"410",13043,"Georgia","Candler",0.105062724,0.217732625,0.338532781,0.154033634,0.03042836,0.135882832,0.019399415,0.466988435,NA
"411",13045,"Georgia","Carroll",0.093401305,0.262051508,0.226346637,0.098637083,0.047911133,0.153944989,0.030507015,0.519085507,2.93505358468493
"412",13047,"Georgia","Catoosa",0.094680168,0.262464817,0.231231814,0.107313288,0.037889289,0.089811155,0.032925963,0.361165134,1.57362188825606
"413",13049,"Georgia","Charlton",0.047065892,0.373838815,0.304971556,0.119465743,0.046899939,0.018855932,0.013446215,0.346700751,NA
"414",13051,"Georgia","Chatham",0.105989749,0.270101483,0.307216548,0.1070172,0.027078718,0.142745288,0.031237181,0.416423122,-0.733749718279891
"415",13053,"Georgia","Chattahoochee",0.08768407,0.17366136,0.160512063,0.033481044,0.050094162,0.174242424,0.032374101,0.194668061,NA
"416",13055,"Georgia","Chattooga",0.101572739,0.394522145,0.334481274,0.16670254,0.042456745,0.115556139,0.021449346,0.509673543,1.35151128728226
"417",13057,"Georgia","Cherokee",0.117819124,0.159768388,0.188326479,0.082629892,0.0330245,0.117332422,0.044759601,0.447093241,-0.237629385284679
"418",13059,"Georgia","Clarke",0.085978127,0.285844879,0.339358032,0.093182841,0.022617359,0.117160055,0.044890608,0.418408188,-2.02341812246906
"419",13061,"Georgia","Clay",0.060954064,0.297202797,0.38407699,0.182852143,0.024930748,0.199504337,0.006284368,0.247542135,NA
"420",13063,"Georgia","Clayton",0.077742997,0.341170977,0.283562297,0.074813967,0.060067379,0.172604145,0.017736568,0.457339673,4.6594692823876
"421",13065,"Georgia","Clinch",0.077534791,0.207216495,0.253249476,0.075471698,0.028960818,0.070229008,0.013849287,0.46303156,NA
"422",13067,"Georgia","Cobb",0.10748672,0.213668528,0.258343036,0.076872353,0.032227498,0.105714468,0.043727839,0.552171967,0.273318593350332
"423",13069,"Georgia","Coffee",0.090175042,0.296397274,0.25950047,0.108298644,0.0625,0.070937604,0.01674452,0.451615149,3.08343064756082
"424",13071,"Georgia","Colquitt",0.085254886,0.331474474,0.273414354,0.129451599,0.045563904,0.125396107,0.017615972,0.530219182,2.41167679541195
"425",13073,"Georgia","Columbia",0.075108382,0.211280735,0.219154547,0.099128976,0.049158725,0.094718548,0.035061706,0.396314339,4.21459856319712
"426",13075,"Georgia","Cook",0.128857105,0.293483431,0.277468934,0.123446697,0.039952996,0.169772584,0.018491002,0.404434384,NA
"427",13077,"Georgia","Coweta",0.083486013,0.178537512,0.209793824,0.083153368,0.036343709,0.095651865,0.036197263,0.423562172,2.67242930017959
"428",13079,"Georgia","Crawford",0.134384984,0.181872391,0.235687904,0.136195753,0.050995025,0.082601054,0.020479134,0.175432811,NA
"429",13081,"Georgia","Crisp",0.122247972,0.300763359,0.27832977,0.155829455,0.039896128,0.129471636,0.016773163,0.56518283,NA
"430",13083,"Georgia","Dade",0.126396154,0.153856091,0.235100428,0.12627593,0.037037037,0.080809923,0.036206344,0.401882961,NA
"431",13085,"Georgia","Dawson",0.101514261,0.224759805,0.229527216,0.110702891,0.0386053,0.129542023,0.030259244,0.474774237,4.63734037252459
"432",13087,"Georgia","Decatur",0.093452866,0.274882964,0.288586693,0.125206411,0.061253725,0.136896129,0.01224966,0.543365002,3.7022773785447
"433",13089,"Georgia","DeKalb",0.088607432,0.308839809,0.343209356,0.101503178,0.040391024,0.147236571,0.030709404,0.509279392,0.293601212810899
"434",13091,"Georgia","Dodge",0.086697723,0.389363583,0.263468523,0.137106538,0.054793494,0.109377463,0.019688971,0.657515684,4.31746981358985
"435",13093,"Georgia","Dooly",0.114957049,0.365277778,0.241087932,0.113546343,0.029127448,0.103513174,0.009328842,0.514543183,NA
"436",13095,"Georgia","Dougherty",0.077238203,0.471145154,0.377544725,0.143503422,0.036083831,0.130358236,0.013934931,0.552173913,1.71173024931726
"437",13097,"Georgia","Douglas",0.089342629,0.264662535,0.238724482,0.074992087,0.065237729,0.107112045,0.027607468,0.537677572,4.11535063378203
"438",13099,"Georgia","Early",0.066463128,0.249573136,0.291583665,0.128486056,0.021296015,0.185832567,0.013584117,0.512345679,NA
"439",13101,"Georgia","Echols",0.146764861,0.243658211,0.214343928,0.083129584,0.154628688,0.038101187,0.010998308,0.158777387,NA
"440",13103,"Georgia","Effingham",0.07005957,0.195883088,0.226687117,0.058238387,0.027845224,0.079808877,0.028945349,0.340595038,2.14548568732732
"441",13105,"Georgia","Elbert",0.108174771,0.251863079,0.28743808,0.142893433,0.032354327,0.131073785,0.01740328,0.629322198,NA
"442",13107,"Georgia","Emanuel",0.126604307,0.402455478,0.285182069,0.13556063,0.042599912,0.180573759,0.009541985,0.314256852,-0.955762501518838
"443",13109,"Georgia","Evans",0.109169315,0.317199654,0.299182422,0.14333163,0.029037828,0.137290715,0.018820924,0.477538519,NA
"444",13111,"Georgia","Fannin",0.198116044,0.226985456,0.270415821,0.143727377,0.030422927,0.134191664,0.018794446,0.785931514,0.284311053010226
"445",13113,"Georgia","Fayette",0.112441323,0.15193472,0.184970155,0.103711994,0.034002706,0.089708641,0.03452465,0.738157961,3.38565452611543
"446",13115,"Georgia","Floyd",0.094873441,0.263146563,0.262890321,0.11987443,0.041918499,0.126143293,0.031322238,0.624695691,2.21942659426555
"447",13117,"Georgia","Forsyth",0.121520232,0.138241959,0.151366611,0.061810493,0.026243396,0.09560343,0.041650971,0.420299025,1.1080763201617
"448",13119,"Georgia","Franklin",0.091109942,0.280699894,0.235859,0.097435297,0.049293371,0.150588554,0.020818631,0.602416325,2.96472298428115
"449",13121,"Georgia","Fulton",0.113627098,0.27414131,0.378553241,0.094081037,0.026124507,0.092256779,0.036544573,0.672080509,-2.98220654693026
"450",13123,"Georgia","Gilmer",0.11959325,0.269548847,0.254507305,0.136384831,0.033105647,0.226315254,0.022939012,0.38002743,1.90885903707718
"451",13125,"Georgia","Glascock",0.059803179,0.22813036,0.30608365,0.1121673,0.057577404,0.02310231,0.012230216,0.368238558,NA
"452",13127,"Georgia","Glynn",0.124685838,0.275433867,0.285399076,0.127798535,0.027294118,0.12186075,0.024078452,0.480834093,-0.102946701273176
"453",13129,"Georgia","Gordon",0.098330241,0.226274056,0.229627828,0.111067867,0.039061181,0.126681456,0.026741917,0.568156541,2.90950300271296
"454",13131,"Georgia","Grady",0.126607499,0.333836532,0.271548203,0.151756536,0.028920269,0.247246628,0.014653207,0.551303552,0.461352190809103
"455",13133,"Georgia","Greene",0.139477977,0.173628769,0.270053827,0.154128922,0.042135041,0.101720906,0.017058292,0.621252974,NA
"456",13135,"Georgia","Gwinnett",0.103478473,0.167987569,0.209839891,0.056983184,0.047072214,0.155784185,0.038053062,0.495474692,2.83472242670671
"457",13137,"Georgia","Habersham",0.104752438,0.254477105,0.266756376,0.131487889,0.036453376,0.157232704,0.028381457,0.521561556,0.247432496069877
"458",13139,"Georgia","Hall",0.108875632,0.192884897,0.208511681,0.091256287,0.047842455,0.172491745,0.032633604,0.800936319,3.78716978393271
"459",13141,"Georgia","Hancock",0.075098814,0.216780562,0.368043088,0.217235189,0.029296875,0.054493308,0.010055866,0.312306812,NA
"460",13143,"Georgia","Haralson",0.100327542,0.175496451,0.246103725,0.105045346,0.052056828,0.143838754,0.023245575,0.540024733,2.22670305112704
"461",13145,"Georgia","Harris",0.085667111,0.142439606,0.209029826,0.088659456,0.037379913,0.110288908,0.022966913,0.344611746,3.8226811097664
"462",13147,"Georgia","Hart",0.122487778,0.248182302,0.29774626,0.143384496,0.039787344,0.136872146,0.020658298,0.729518352,4.08027766111781
"463",13149,"Georgia","Heard",0.070138151,0.368099498,0.25584563,0.133484677,0.080982966,0.089044652,0.022022259,0.4627585,NA
"464",13151,"Georgia","Henry",0.098062084,0.230570648,0.222589746,0.089551513,0.047055998,0.107101241,0.025362979,0.371410648,4.44754099605508
"465",13153,"Georgia","Houston",0.083474232,0.235415037,0.263088422,0.087366146,0.038470726,0.113184724,0.029311407,0.440791283,0.797942602660424
"466",13155,"Georgia","Irwin",0.087822313,0.277424942,0.331183399,0.179472799,0.043821357,0.091985428,0.015803815,0.422615353,NA
"467",13157,"Georgia","Jackson",0.099628797,0.1715348,0.162004662,0.078049728,0.042605299,0.101215571,0.030673042,0.371928808,2.50044433970197
"468",13159,"Georgia","Jasper",0.080573101,0.214429478,0.202531646,0.074683544,0.040909574,0.099395314,0.019685691,0.422539073,NA
"469",13161,"Georgia","Jeff Davis",0.056372125,0.355614467,0.26971109,0.130661696,0.08004561,0.093897678,0.016875981,0.702686244,NA
"470",13163,"Georgia","Jefferson",0.095306744,0.307994758,0.263130793,0.141606591,0.055870529,0.20247678,0.010045924,0.559870138,NA
"471",13165,"Georgia","Jenkins",0.25,0.401947616,0.342432514,0.178647255,0.051001821,0.126940639,0.011125654,0.627622781,NA
"472",13167,"Georgia","Johnson",0.130111524,0.390163934,0.367781155,0.182370821,0.037820726,0.22295082,0.007325014,0.376972467,NA
"473",13169,"Georgia","Jones",0.07941385,0.221760276,0.252622625,0.122389188,0.053810662,0.093785417,0.020715481,0.406533319,NA
"474",13171,"Georgia","Lamar",0.105008078,0.24393237,0.293292859,0.147730558,0.049163757,0.087975243,0.016552811,0.372,NA
"475",13173,"Georgia","Lanier",0.086339108,0.306111967,0.245485327,0.10976298,0.037308461,0.099244505,0.025426681,0.314872937,NA
"476",13175,"Georgia","Laurens",0.070580983,0.28033228,0.281086847,0.136473362,0.031594367,0.089533341,0.016026626,0.594754892,2.77120327127853
"477",13177,"Georgia","Lee",0.078337531,0.140304306,0.178892089,0.072251398,0.043570993,0.143056525,0.021141201,0.320688719,3.88088408495706
"478",13179,"Georgia","Liberty",0.08444163,0.240316677,0.26437432,0.067638738,0.047308427,0.129705177,0.026451093,0.356074537,1.7834073304199
"479",13181,"Georgia","Lincoln",0.146425226,0.244444444,0.248424544,0.15854063,0.015890821,0.117272387,0.017064846,0.515344603,NA
"480",13183,"Georgia","Long",0.098210388,0.227569612,0.281773932,0.065981612,0.033228512,0.176377119,0.031819286,0.276781296,NA
"481",13185,"Georgia","Lowndes",0.085110656,0.252530661,0.306015554,0.105146386,0.027336803,0.103464837,0.024573469,0.504376284,0.192798521179644
"482",13187,"Georgia","Lumpkin",0.1112416,0.174128648,0.245764192,0.112052402,0.029396242,0.097790473,0.039839034,0.259495939,-0.712382844738251
"483",13189,"Georgia","McDuffie",0.076568556,0.260643821,0.248660497,0.088285436,0.044651656,0.060791016,0.014782046,0.718703772,NA
"484",13191,"Georgia","McIntosh",0.143585198,0.292848582,0.277893857,0.138946929,0.044003451,0.092385218,0.019142809,0.400364465,NA
"485",13193,"Georgia","Macon",0.137795276,0.343049327,0.374905897,0.155081556,0.040577448,0.139543726,0.009797061,0.551481543,NA
"486",13195,"Georgia","Madison",0.110276442,0.234577053,0.215014242,0.089037949,0.051033386,0.089587932,0.02733789,0.346580345,4.77255137157944
"487",13197,"Georgia","Marion",0.11004954,0.218913613,0.264623955,0.124651811,0.055036757,0.228020686,0.015360502,0.331154975,NA
"488",13199,"Georgia","Meriwether",0.067650369,0.242036519,0.259684185,0.118184061,0.083518601,0.113709308,0.017901703,0.42953476,5.64282033716138
"489",13201,"Georgia","Miller",0.122222222,0.273511648,0.321612011,0.183326748,0.044426919,0.059894586,0.011792453,0.626833333,NA
"490",13205,"Georgia","Mitchell",0.094866214,0.439469579,0.262872287,0.119257951,0.0309639,0.146886389,0.01180203,0.514272581,NA
"491",13207,"Georgia","Monroe",0.124315693,0.195789474,0.265612802,0.131537861,0.065017167,0.097023053,0.022385119,0.269270666,-0.419954579867787
"492",13209,"Georgia","Montgomery",0.140488656,0.211435378,0.275792313,0.148347943,0.042691062,0.088634739,0.012583893,0.376538908,NA
"493",13211,"Georgia","Morgan",0.137696601,0.17257118,0.214445762,0.104257282,0.0267252,0.094005278,0.023007916,0.619644723,3.57674009973023
"494",13213,"Georgia","Murray",0.046549315,0.199159759,0.219126455,0.111380308,0.05936355,0.095300176,0.022716327,0.361143772,NA
"495",13215,"Georgia","Muscogee",0.069237638,0.354734668,0.345809958,0.125939191,0.035244831,0.110183182,0.026523931,0.581881095,-0.111945902211714
"496",13217,"Georgia","Newton",0.091548628,0.264316543,0.210745251,0.077607377,0.044327859,0.117613325,0.021529088,0.347261364,4.27567263043173
"497",13219,"Georgia","Oconee",0.142981354,0.107463639,0.153244941,0.090718772,0.032542556,0.103999474,0.045907986,0.314529056,-0.536388461876955
"498",13221,"Georgia","Oglethorpe",0.118421053,0.251127066,0.273468614,0.129148492,0.062162162,0.102320854,0.029817201,0.294097808,NA
"499",13223,"Georgia","Paulding",0.093162312,0.211815932,0.173939875,0.067248523,0.056274166,0.113231989,0.030112498,0.216250348,3.52656117875915
"500",13225,"Georgia","Peach",0.096459507,0.280257606,0.307359307,0.153679654,0.045754803,0.092150911,0.019624256,0.455666345,1.52052318630007
"501",13227,"Georgia","Pickens",0.11261731,0.195590284,0.236313449,0.118770127,0.049849744,0.136081942,0.025181391,0.328636802,2.64839872599678
"502",13229,"Georgia","Pierce",0.089332075,0.222957015,0.263941019,0.108310992,0.037505163,0.150869868,0.012720558,0.622945831,NA
"503",13231,"Georgia","Pike",0.100287853,0.203818672,0.202017067,0.112490303,0.042558528,0.078463876,0.018681948,0.493779448,NA
"504",13233,"Georgia","Polk",0.107434394,0.252675319,0.249597216,0.129986466,0.065713726,0.115173303,0.020330637,0.635358085,4.88154252025426
"505",13235,"Georgia","Pulaski",0.03564827,0.427759197,0.346166185,0.152390119,0.05167264,0.080362727,0.016088766,0.50644343,NA
"506",13237,"Georgia","Putnam",0.141699968,0.159573482,0.294051969,0.152659359,0.045315251,0.119162641,0.017917369,0.332471538,1.21640470519704
"507",13239,"Georgia","Quitman",0.024761905,0.165808445,0.411273486,0.225469729,0.063118812,0.107066381,0.007662835,0.381655481,NA
"508",13241,"Georgia","Rabun",0.17564608,0.24698106,0.293447293,0.137321937,0.025513531,0.136522994,0.027402402,0.664040751,NA
"509",13243,"Georgia","Randolph",0.097879282,0.509246088,0.387387387,0.188797493,0.046054403,0.269009217,0.009658503,0.512217899,NA
"510",13245,"Georgia","Richmond",0.057530705,0.437261341,0.360890474,0.12977522,0.041528,0.102533968,0.02398199,0.528278326,1.21126577344631
"511",13247,"Georgia","Rockdale",0.089166532,0.262837277,0.257220217,0.086191336,0.06615893,0.118554633,0.024373498,0.496761783,4.65931820140517
"512",13249,"Georgia","Schley",0.047340426,0.202475248,0.262991128,0.103295311,0.019704433,0.122265122,0.018858041,0.906091929,NA
"513",13251,"Georgia","Screven",0.1260604,0.213899459,0.300401946,0.142585149,0.032575758,0.125422297,0.016447944,0.517310016,NA
"514",13253,"Georgia","Seminole",0.12409201,0.334959816,0.310429784,0.135231317,0.065581854,0.130823705,0.013377926,0.535366787,NA
"515",13255,"Georgia","Spalding",0.082664131,0.291826362,0.274683496,0.12131696,0.058732575,0.07338319,0.023225957,0.610480492,2.87261465952391
"516",13257,"Georgia","Stephens",0.11572149,0.303748301,0.288945462,0.132967786,0.034670333,0.122666667,0.024758023,0.578554361,2.83839993325899
"517",13259,"Georgia","Stewart",0.020945946,0.306071871,0.395857307,0.116225547,0.024943311,0.225998301,0.013605442,0.355664283,NA
"518",13261,"Georgia","Sumter",0.080754034,0.31133829,0.330012219,0.126045681,0.039932339,0.130864198,0.016220157,0.519381415,-0.752326505459113
"519",13263,"Georgia","Talbot",0.071283096,0.317176471,0.303782506,0.198187549,0.053459119,0.136668386,0.014171288,0.351648352,NA
"520",13265,"Georgia","Taliaferro",0.115269461,0.244635193,0.376360809,0.133748056,0.064655172,0.02,0.003344482,0.296985247,NA
"521",13267,"Georgia","Tattnall",0.128979282,0.359482979,0.282971398,0.142478814,0.039897799,0.154701005,0.015790236,0.42969092,1.58272433053215
"522",13269,"Georgia","Taylor",0.064098306,0.296936371,0.300853018,0.130577428,0.020122312,0.157483731,0.013204225,0.431678608,NA
"523",13271,"Georgia","Telfair",0.112763656,0.361153263,0.27238806,0.179443691,0.049217856,0.030973451,0.008429926,0.378937245,NA
"524",13273,"Georgia","Terrell",0.110741301,0.275517751,0.280606061,0.143030303,0.05665773,0.165325825,0.009548818,0.481654872,NA
"525",13275,"Georgia","Thomas",0.108501331,0.261868833,0.291941876,0.109698371,0.043201809,0.17019709,0.019572386,0.625463994,2.39117783558149
"526",13277,"Georgia","Tift",0.082149475,0.279982897,0.293776096,0.134068372,0.035367516,0.13372093,0.017160138,0.559137964,2.38390465678005
"527",13279,"Georgia","Toombs",0.104164616,0.287491885,0.32632766,0.17418495,0.066346215,0.154323332,0.017290436,0.623381428,2.40805825292044
"528",13281,"Georgia","Towns",0.182250054,0.202264863,0.299414348,0.148243045,0.046732062,0.204274809,0.021584861,0.493556392,NA
