"","county_fips","state","county","self_employed","divorce_marriage","living_alone","living_alone_65over","living_grandchildren","carpool_drive_alone","religious_adherents","libertarian_vote16","prev_score","living_alone_reverse","living_alone_65over_reverse","divorce_marriage_reverse","libertarian_vote16_reverse","self_employed_reverse","county_collectivism_raw","county_collectivism_score"
"439",13185,"Georgia","Lowndes",0.085110656,0.252530661,0.306015554,0.105146386,0.027336803,0.103464837,0.504376284,0.024573469,0.192798521179644,0.693984446,0.894853614,3.95991518827886,0.975426531,0.914889344,0.787440992012584,32.0695447949313
"440",13187,"Georgia","Lumpkin",0.1112416,0.174128648,0.245764192,0.112052402,0.029396242,0.097790473,0.259495939,0.039839034,-0.712382844738251,0.754235808,0.887947598,5.74288040185094,0.960160966,0.8887584,-0.303922296743834,29.6821102566011
"441",13189,"Georgia","McDuffie",0.076568556,0.260643821,0.248660497,0.088285436,0.044651656,0.060791016,0.718703772,0.014782046,NA,0.751339503,0.911714564,3.83665339221681,0.985217954,0.923431444,4.51143279699611,40.2160407851045
"442",13191,"Georgia","McIntosh",0.143585198,0.292848582,0.277893857,0.138946929,0.044003451,0.092385218,0.400364465,0.019142809,NA,0.722106143,0.861053071,3.41473396651106,0.980857191,0.856414802,-0.42304440421045,29.421522204415
"443",13193,"Georgia","Macon",0.137795276,0.343049327,0.374905897,0.155081556,0.040577448,0.139543726,0.551481543,0.009797061,NA,0.625094103,0.844918444,2.91503268274886,0.990202939,0.862204724,-0.695581499991492,28.8253279928749
"444",13195,"Georgia","Madison",0.110276442,0.234577053,0.215014242,0.089037949,0.051033386,0.089587932,0.346580345,0.02733789,4.77255137157944,0.784985758,0.910962051,4.2629915723257,0.97266211,0.889723558,2.66715286165679,36.1815477236824
"445",13197,"Georgia","Marion",0.11004954,0.218913613,0.264623955,0.124651811,0.055036757,0.228020686,0.331154975,0.015360502,NA,0.735376045,0.875348189,4.56801194907874,0.984639498,0.88995046,4.4097232463869,39.99354393506
"446",13199,"Georgia","Meriwether",0.067650369,0.242036519,0.259684185,0.118184061,0.083518601,0.113709308,0.42953476,0.017901703,5.64282033716138,0.740315815,0.881815939,4.13160792483551,0.982098297,0.932349631,5.2321153088873,41.792584854147
"447",13201,"Georgia","Miller",0.122222222,0.273511648,0.321612011,0.183326748,0.044426919,0.059894586,0.626833333,0.011792453,NA,0.678387989,0.816673252,3.65615141918928,0.988207547,0.877777778,-0.741100213687733,28.725752580784
"448",13205,"Georgia","Mitchell",0.094866214,0.439469579,0.262872287,0.119257951,0.0309639,0.146886389,0.514272581,0.01180203,NA,0.737127713,0.880742049,2.27547035741466,0.98819797,0.905133786,2.16731551210291,35.0881180983996
"449",13207,"Georgia","Monroe",0.124315693,0.195789474,0.265612802,0.131537861,0.065017167,0.097023053,0.269270666,0.022385119,-0.419954579867787,0.734387198,0.868462139,5.10752687348248,0.977614881,0.875684307,1.58483944978161,33.8139104323886
"450",13209,"Georgia","Montgomery",0.140488656,0.211435378,0.275792313,0.148347943,0.042691062,0.088634739,0.376538908,0.012583893,NA,0.724207687,0.851652057,4.72957746929182,0.987416107,0.859511344,0.286130011734736,30.9728914980046
"451",13211,"Georgia","Morgan",0.137696601,0.17257118,0.214445762,0.104257282,0.0267252,0.094005278,0.619644723,0.023007916,3.57674009973023,0.785554238,0.895742718,5.79471033344038,0.976992084,0.862303399,2.9026653645014,36.6967480142663
"452",13213,"Georgia","Murray",0.046549315,0.199159759,0.219126455,0.111380308,0.05936355,0.095300176,0.361143772,0.022716327,NA,0.780873545,0.888619692,5.0210946479404,0.977283673,0.953450685,4.61506475894124,40.4427430461863
"453",13215,"Georgia","Muscogee",0.069237638,0.354734668,0.345809958,0.125939191,0.035244831,0.110183182,0.581881095,0.026523931,-0.111945902211714,0.654190042,0.874060809,2.81900837501453,0.973476069,0.930762362,0.0584877778189552,30.4749079784632
"454",13217,"Georgia","Newton",0.091548628,0.264316543,0.210745251,0.077607377,0.044327859,0.117613325,0.347261364,0.021529088,4.27567263043173,0.789254749,0.922392623,3.7833424599534,0.978470912,0.908451372,3.74455785237219,38.5384474958328
"455",13219,"Georgia","Oconee",0.142981354,0.107463639,0.153244941,0.090718772,0.032542556,0.103999474,0.314529056,0.045907986,-0.536388461876955,0.846755059,0.909281228,9.30547308192309,0.954092014,0.857018646,3.2648023803574,37.4889484008558
"456",13221,"Georgia","Oglethorpe",0.118421053,0.251127066,0.273468614,0.129148492,0.062162162,0.102320854,0.294097808,0.029817201,NA,0.726531386,0.870851508,3.98204787691025,0.970182799,0.881578947,0.577442740816159,31.6101587380056
"457",13223,"Georgia","Paulding",0.093162312,0.211815932,0.173939875,0.067248523,0.056274166,0.113231989,0.216250348,0.030112498,3.52656117875915,0.826060125,0.932751477,4.72108018767918,0.969887502,0.906837688,4.43425061303581,40.0471992878423
"458",13225,"Georgia","Peach",0.096459507,0.280257606,0.307359307,0.153679654,0.045754803,0.092150911,0.455666345,0.019624256,1.52052318630007,0.692640693,0.846320346,3.56814580083154,0.980375744,0.903540493,-0.0178410745035157,30.3079332046338
"459",13227,"Georgia","Pickens",0.11261731,0.195590284,0.236313449,0.118770127,0.049849744,0.136081942,0.328636802,0.025181391,2.64839872599678,0.763686551,0.881229873,5.1127284011715,0.974818609,0.88738269,2.64912779976752,36.1421166233758
"460",13229,"Georgia","Pierce",0.089332075,0.222957015,0.263941019,0.108310992,0.037505163,0.150869868,0.622945831,0.012720558,NA,0.736058981,0.891689008,4.48516948435105,0.987279442,0.910667925,4.5857253896327,40.3785610965627
"461",13231,"Georgia","Pike",0.100287853,0.203818672,0.202017067,0.112490303,0.042558528,0.078463876,0.493779448,0.018681948,NA,0.797982933,0.887509697,4.90632183100477,0.981318052,0.899712147,3.51177691986604,38.0292227089489
"462",13233,"Georgia","Polk",0.107434394,0.252675319,0.249597216,0.129986466,0.065713726,0.115173303,0.635358085,0.020330637,4.88154252025426,0.750402784,0.870013534,3.95764811520828,0.979669363,0.892565606,4.12474078600497,39.370124606461
"463",13235,"Georgia","Pulaski",0.03564827,0.427759197,0.346166185,0.152390119,0.05167264,0.080362727,0.50644343,0.016088766,NA,0.653833815,0.847609881,2.33776387980268,0.983911234,0.96435173,0.549030482067146,31.5480049084346
"464",13237,"Georgia","Putnam",0.141699968,0.159573482,0.294051969,0.152659359,0.045315251,0.119162641,0.332471538,0.017917369,1.21640470519704,0.705948031,0.847340641,6.26670539156374,0.982082631,0.858300032,0.62344170423643,31.7107847304027
"465",13239,"Georgia","Quitman",0.024761905,0.165808445,0.411273486,0.225469729,0.063118812,0.107066381,0.381655481,0.007662835,NA,0.588726514,0.774530271,6.03105589706242,0.992337165,0.975238095,0.459302533637425,31.3517186622858
"466",13241,"Georgia","Rabun",0.17564608,0.24698106,0.293447293,0.137321937,0.025513531,0.136522994,0.664040751,0.027402402,NA,0.706552707,0.862678063,4.04889346575806,0.972597598,0.82435392,-0.505615731338648,29.2408915745481
"467",13243,"Georgia","Randolph",0.097879282,0.509246088,0.387387387,0.188797493,0.046054403,0.269009217,0.512217899,0.009658503,NA,0.612612613,0.811202507,1.96368715158397,0.990341497,0.902120718,0.893709292694135,32.3020142338345
"468",13245,"Georgia","Richmond",0.057530705,0.437261341,0.360890474,0.12977522,0.041528,0.102533968,0.528278326,0.02398199,1.21126577344631,0.639109526,0.87022478,2.28696183777198,0.97601801,0.942469295,-0.226450830366007,29.8515845796528
"469",13247,"Georgia","Rockdale",0.089166532,0.262837277,0.257220217,0.086191336,0.06615893,0.118554633,0.496761783,0.024373498,4.65931820140517,0.742779783,0.913808664,3.80463536760807,0.975626502,0.910833468,4.52938184854682,40.2553056074088
"470",13249,"Georgia","Schley",0.047340426,0.202475248,0.262991128,0.103295311,0.019704433,0.122265122,0.906091929,0.018858041,NA,0.737008872,0.896704689,4.938875294031,0.981141959,0.952659574,5.29619955544405,41.9327736850969
"471",13251,"Georgia","Screven",0.1260604,0.213899459,0.300401946,0.142585149,0.032575758,0.125422297,0.517310016,0.016447944,NA,0.699598054,0.857414851,4.67509363826862,0.983552056,0.8739396,0.765074643800291,32.020616823129
"472",13253,"Georgia","Seminole",0.12409201,0.334959816,0.310429784,0.135231317,0.065581854,0.130823705,0.535366787,0.013377926,NA,0.689570216,0.864768683,2.98543273620618,0.986622074,0.87590799,2.29218722468164,35.3612838192391
"473",13255,"Georgia","Spalding",0.082664131,0.291826362,0.274683496,0.12131696,0.058732575,0.07338319,0.610480492,0.023225957,2.87261465952391,0.725316504,0.87868304,3.42669522090674,0.976774043,0.917335869,2.63621530496559,36.1138696258968
"474",13257,"Georgia","Stephens",0.11572149,0.303748301,0.288945462,0.132967786,0.034670333,0.122666667,0.578554361,0.024758023,2.83839993325899,0.711054538,0.867032214,3.29219948459893,0.975241977,0.88427851,0.545390120723202,31.5400413600048
"475",13259,"Georgia","Stewart",0.020945946,0.306071871,0.395857307,0.116225547,0.024943311,0.225998301,0.355664283,0.013605442,NA,0.604142693,0.883774453,3.26720647909523,0.986394558,0.979054054,1.80724654441748,34.3004417137444
"476",13261,"Georgia","Sumter",0.080754034,0.31133829,0.330012219,0.126045681,0.039932339,0.130864198,0.519381415,0.016220157,-0.752326505459113,0.669987781,0.873954319,3.21194029812395,0.983779843,0.919245966,1.38823852567931,33.3838319779407
"477",13263,"Georgia","Talbot",0.071283096,0.317176471,0.303782506,0.198187549,0.053459119,0.136668386,0.351648352,0.014171288,NA,0.696217494,0.801812451,3.15281898700487,0.985828712,0.928716904,0.221983492757045,30.8325664417206
"478",13265,"Georgia","Taliaferro",0.115269461,0.244635193,0.376360809,0.133748056,0.064655172,0.02,0.296985247,0.003344482,NA,0.623639191,0.866251944,4.08771930046876,0.996655518,0.884730539,-0.713552739989819,28.786014631769
"479",13267,"Georgia","Tattnall",0.128979282,0.359482979,0.282971398,0.142478814,0.039897799,0.154701005,0.42969092,0.015790236,1.58272433053215,0.717028602,0.857521186,2.78177287498221,0.984209764,0.871020718,0.63811583270008,31.7428854263625
"480",13269,"Georgia","Taylor",0.064098306,0.296936371,0.300853018,0.130577428,0.020122312,0.157483731,0.431678608,0.013204225,NA,0.699146982,0.869422572,3.36772486520353,0.986795775,0.935901694,1.32558939319986,33.2467825607404
"481",13271,"Georgia","Telfair",0.112763656,0.361153263,0.27238806,0.179443691,0.049217856,0.030973451,0.378937245,0.008429926,NA,0.72761194,0.820556309,2.76890755933721,0.991570074,0.887236344,-1.24212013733342,27.6297359908672
"482",13273,"Georgia","Terrell",0.110741301,0.275517751,0.280606061,0.143030303,0.05665773,0.165325825,0.481654872,0.009548818,NA,0.719393939,0.856969697,3.6295302076562,0.990451182,0.889258699,3.32705707590542,37.6251349593151
"483",13275,"Georgia","Thomas",0.108501331,0.261868833,0.291941876,0.109698371,0.043201809,0.17019709,0.625463994,0.019572386,2.39117783558149,0.708058124,0.890301629,3.81870568003028,0.980427614,0.891498669,3.48811995256493,37.9774714164245
"484",13277,"Georgia","Tift",0.082149475,0.279982897,0.293776096,0.134068372,0.035367516,0.13372093,0.559137964,0.017160138,2.38390465678005,0.706223904,0.865931628,3.57164673526469,0.982839862,0.917850525,1.92668550121967,34.561722896307
"485",13279,"Georgia","Toombs",0.104164616,0.287491885,0.32632766,0.17418495,0.066346215,0.154323332,0.623381428,0.017290436,2.40805825292044,0.67367234,0.82581505,3.47835905003023,0.982709564,0.895835384,2.19827754761361,35.1558497453377
"486",13281,"Georgia","Towns",0.182250054,0.202264863,0.299414348,0.148243045,0.046732062,0.204274809,0.493556392,0.021584861,NA,0.700585652,0.851756955,4.94401244570096,0.978415139,0.817749946,1.34977728166275,33.2996952809322
"487",13283,"Georgia","Treutlen",0.067476383,0.253302961,0.334640523,0.159912854,0.030865686,0.157780196,0.387761474,0.011838698,NA,0.665359477,0.840087146,3.94784173091447,0.988161302,0.932523617,0.597955546685612,31.6550319545736
"488",13285,"Georgia","Troup",0.073806452,0.260448901,0.286239106,0.109782311,0.052008885,0.109663366,0.600812376,0.021485198,2.45118613760681,0.713760894,0.890217689,3.83952474424148,0.978514802,0.926193548,3.45143672488689,37.8972242561634
"489",13287,"Georgia","Turner",0.102963185,0.28815747,0.373277796,0.148349888,0.048123541,0.184147318,0.633022429,0.01559741,NA,0.626722204,0.851650112,3.4703247498668,0.98440259,0.897036815,1.70486736647392,34.07648000645
"490",13289,"Georgia","Twiggs",0.109782609,0.322895623,0.354137931,0.195862069,0.064703744,0.087357331,0.427698828,0.012318305,NA,0.645862069,0.804137931,3.09697601568294,0.987681695,0.890217391,-1.15304390496319,27.8245965619492
"491",13291,"Georgia","Union",0.203168398,0.208820948,0.27707036,0.199275026,0.022265351,0.13750337,0.611602793,0.018983669,1.40780318793098,0.72292964,0.800724974,4.78879159192401,0.981016331,0.796831602,-1.89399671564376,26.2037097777626
"492",13293,"Georgia","Upson",0.06213096,0.306479504,0.300710718,0.148866692,0.039039907,0.087330873,0.593501805,0.015273459,2.3442558669258,0.699289282,0.851133308,3.26286093180313,0.984726541,0.93786904,1.34337489853384,33.2856896141052
"493",13295,"Georgia","Walker",0.117691154,0.311136582,0.275424541,0.137194771,0.053558731,0.119524432,0.542510421,0.033018868,2.06209476273905,0.724575459,0.862805229,3.21402257996136,0.966981132,0.882308846,0.831480008322573,32.1658832641246
"494",13297,"Georgia","Walton",0.109000666,0.200658362,0.190519519,0.101350161,0.04723225,0.108266277,0.408521511,0.02592265,4.22949494831202,0.809480481,0.898649839,4.98359495230007,0.97407735,0.890999334,3.71285930095519,38.4691046681533
"495",13299,"Georgia","Ware",0.098778626,0.361085386,0.341643148,0.128488554,0.038593244,0.102256186,0.609886624,0.01690742,0.859499091804579,0.658356852,0.871511446,2.76942805987723,0.98309258,0.901221374,0.363776059961078,31.1427477312224
"496",13301,"Georgia","Warren",0.065346535,0.278514589,0.306426735,0.148586118,0.016550523,0.062173155,0.755321189,0.011996572,NA,0.693573265,0.851413882,3.59047618866385,0.988003428,0.934653465,0.694492831703619,31.8662141070824
"497",13303,"Georgia","Washington",0.07837111,0.297361353,0.284454245,0.149393605,0.050646892,0.132048193,0.486491895,0.011582555,4.77814810952997,0.715545755,0.850606395,3.36291179035629,0.988417445,0.92162889,2.5335173606223,35.8892105945122
"498",13305,"Georgia","Wayne",0.14429264,0.338608181,0.282499535,0.112795239,0.057476232,0.210569973,0.657875531,0.01843849,3.7742297723289,0.717500465,0.887204761,2.9532659165137,0.98156151,0.85570736,4.23087664067068,39.6023043103182
"499",13307,"Georgia","Webster",0.09164149,0.201787995,0.350456621,0.194063927,0.003348962,0.115571776,0.436115843,0.011648746,NA,0.649543379,0.805936073,4.95569619986561,0.988351254,0.90835851,-2.67561687679415,24.4938602823558
"500",13309,"Georgia","Wheeler",0.076728194,0.309590317,0.365685661,0.192861616,0.039234682,0.021871203,0.289385624,0.016650809,NA,0.634314339,0.807138384,3.23007518352068,0.983349191,0.923271806,-4.22801120435143,21.0978876736919
"501",13311,"Georgia","White",0.138910938,0.217243206,0.209010054,0.114269142,0.031596003,0.081624447,0.436024712,0.029434154,4.57364053825219,0.790989946,0.885730858,4.60313589737761,0.970565846,0.861089062,0.746527485488344,31.9800435998971
"502",13313,"Georgia","Whitfield",0.06796608,0.222449693,0.241025784,0.114674414,0.037043214,0.125392167,0.699574195,0.030138952,4.09672859410932,0.758974216,0.885325586,4.49539842700525,0.969861048,0.93203392,3.90448876724541,38.8883077063134
"503",13315,"Georgia","Wilcox",0.072218383,0.374387947,0.270908363,0.148459384,0.025785519,0.074027604,0.483458818,0.008400538,NA,0.729091637,0.851540616,2.67102615886296,0.991599462,0.927781617,0.363281047263612,31.1416648558655
"504",13317,"Georgia","Wilkes",0.126639758,0.233108108,0.350446429,0.200892857,0.041940532,0.108108108,0.658546785,0.012706197,NA,0.649553571,0.799107143,4.28985507445327,0.987293803,0.873360242,-0.727656358816921,28.7551619660708
"505",13319,"Georgia","Wilkinson",0.06480344,0.368002889,0.341986115,0.148204045,0.022695285,0.092048711,0.535879238,0.011896431,NA,0.658013885,0.851795955,2.71736997151672,0.988103569,0.93519656,-0.637343662632469,28.9527273893738
"506",13321,"Georgia","Worth",0.098283212,0.348876044,0.280901722,0.158308004,0.044165469,0.096729681,0.475943033,0.013019892,2.83483716240203,0.719098278,0.841691996,2.86634756727521,0.986980108,0.901716788,0.557198794362412,31.5658736704633
"507",15001,"Hawaii","Hawaii",0.169249133,0.225403448,0.264585748,0.136239444,0.048697014,0.22805679,0.418409103,0.038077913,1.08741667778567,0.735414252,0.863760556,4.43648936550429,0.961922087,0.830750867,1.26394498615379,33.1119310516299
"508",15003,"Hawaii","Honolulu",0.090781499,0.176410421,0.247734492,0.105070423,0.05612261,0.211537164,0.384964014,0.036624794,3.20991369121427,0.752265508,0.894929577,5.66859936239254,0.963375206,0.909218501,4.66250561990326,40.5465232916423
"509",15007,"Hawaii","Kauai",0.149342824,0.220883944,0.21111498,0.120158412,0.057139323,0.17301176,0.469999181,0.037288779,3.40237104993677,0.78888502,0.879841588,4.52726432664567,0.962711221,0.850657176,2.98178700129137,36.869832202041
"510",15009,"Hawaii","Maui",0.147151821,0.196959897,0.219722994,0.102178044,0.060572435,0.182892663,0.465621472,0.039176052,3.26193244192586,0.780277006,0.897821956,5.07717568515991,0.960823948,0.852848179,3.83433038675613,38.7348312769163
"511",16001,"Idaho","Ada",0.118233652,0.223662314,0.251477909,0.099831621,0.019972202,0.093939098,0.475233702,0.051024945,-2.21582577912774,0.748522091,0.900168379,4.47102590559803,0.948975055,0.881766348,-1.15008317692017,27.831073364368
"512",16003,"Idaho","Adams",0.249140893,0.280148423,0.269116775,0.166567872,0.039903265,0.146341463,0.319022608,0.038021072,NA,0.730883225,0.833432128,3.56953642391198,0.961978928,0.750859107,-4.13410924689738,21.3033048603906
"513",16005,"Idaho","Bannock",0.087193391,0.229609243,0.303112769,0.111240215,0.021741331,0.115060804,0.512618079,0.044020828,-1.4345643264568,0.696887231,0.888759785,4.35522536869302,0.955979172,0.912806609,-0.682072379504928,28.8548801513215
"514",16007,"Idaho","Bear",0.159750275,0.151814131,0.259147654,0.13689195,0.025615014,0.112825458,0.900345261,0.018442623,NA,0.740852346,0.86310805,6.58700210193213,0.981557377,0.840249725,3.19482837728634,37.3358753101277
"515",16009,"Idaho","Benewah",0.124508519,0.271319676,0.283585991,0.113695766,0.034750233,0.123657776,0.37019937,0.036081243,NA,0.716414009,0.886304234,3.68568920154541,0.963918757,0.875491481,-0.712163052687691,28.7890546712286
"516",16011,"Idaho","Bingham",0.117396931,0.189100524,0.217060216,0.108658092,0.051800616,0.142000594,0.541277713,0.025082707,3.60257657687193,0.782939784,0.891341908,5.28819264403519,0.974917293,0.882603069,4.61251478844623,40.4371648050138
"517",16013,"Idaho","Blaine",0.170914433,0.217544161,0.280167778,0.133899763,0.027782934,0.103757472,0.361156889,0.039537486,-3.52393146573673,0.719832222,0.866100237,4.59676782591283,0.960462514,0.829085567,-2.73072107651885,24.3733159402608
"518",16015,"Idaho","Boise",0.165333333,0.19642016,0.274440518,0.15753828,0.03383203,0.09241908,0.325229961,0.045359203,NA,0.725559482,0.84246172,5.0911271022282,0.954640797,0.834666667,-3.38913059423899,22.9329984592123
"519",16017,"Idaho","Bonner",0.211094993,0.191883291,0.268046599,0.134855419,0.021683335,0.101184736,0.255296115,0.036384472,-4.37134660254298,0.731953401,0.865144581,5.21150119319144,0.963615528,0.788905007,-3.74014631992899,22.1651266830192
"520",16019,"Idaho","Bonneville",0.105221816,0.234775021,0.2504363,0.099971699,0.040495453,0.126474099,0.653576845,0.0369608,1.74967380880662,0.7495637,0.900028301,4.25939691429098,0.9630392,0.894778184,2.7441705738748,36.3500294273523
"521",16021,"Idaho","Boundary",0.183575884,0.247052519,0.265605096,0.162420382,0.005462398,0.138660077,0.36305574,0.03118342,NA,0.734394904,0.837579618,4.04772233874693,0.96881658,0.816424116,-3.78624720933906,22.0642777202959
"522",16023,"Idaho","Butte",0.199047619,0.164835165,0.37109375,0.178710938,0.011911852,0.153623188,0.880730381,0.020325203,NA,0.62890625,0.821289062,6.0666666606,0.979674797,0.800952381,-1.39029749565567,27.3055875183084
"523",16025,"Idaho","Camas",0.180722892,0.556109726,0.294117647,0.133126935,0.140695915,0.120786517,0.689879294,0.038983051,NA,0.705882353,0.866873065,1.79820627701088,0.961016949,0.819277108,3.97640112143405,39.0456210774808
"524",16027,"Idaho","Canyon",0.112354166,0.218431714,0.200832832,0.084612683,0.041703072,0.132391155,0.430739274,0.038167205,1.55186812946774,0.799167168,0.915387317,4.57808979148513,0.961832795,0.887645834,3.03271211536827,36.9812344981125
"525",16029,"Idaho","Caribou",0.138443256,0.129607251,0.284527107,0.125445192,0.032893157,0.166666667,0.744841326,0.021087315,NA,0.715472893,0.874554808,7.71561770104977,0.978912685,0.861556744,4.37388778612845,39.9151513261099
"526",16031,"Idaho","Cassia",0.121565217,0.144777088,0.20195599,0.075550122,0.03212972,0.095963442,0.57797607,0.024700416,0.767106863524358,0.79804401,0.924449878,6.90717028373992,0.975299584,0.878434783,4.79024722856614,40.8259671135535
"527",16033,"Idaho","Clark",0.103960396,0.182481752,0.410852713,0.15503876,0.048275862,0.353383459,0.289873418,0.014134276,NA,0.589147287,0.84496124,5.4799999947392,0.985865724,0.896039604,3.11500450645512,37.1612549356209
"528",16035,"Idaho","Clearwater",0.107142857,0.341283501,0.344915978,0.178296782,0.014477454,0.099884304,0.324479047,0.0255196,NA,0.655084022,0.821703218,2.93011527680033,0.9744804,0.892857143,-4.69502355756404,20.0762650541908
"529",16037,"Idaho","Custer",0.363636364,0.327981651,0.311946903,0.133849558,0.0014997,0.201058201,0.701988304,0.027754764,NA,0.688053097,0.866150442,3.04895105244775,0.972245236,0.636363636,-5.04371252889921,19.3134832180444
"530",16039,"Idaho","Elmore",0.13750749,0.288838743,0.294981413,0.109758364,0.045214138,0.11473607,0.369252773,0.038957991,-2.20962093146576,0.705018587,0.890241636,3.46213942635805,0.961042009,0.86249251,-0.964957989239229,28.2360478321165
"531",16041,"Idaho","Franklin",0.120350446,0.131901376,0.175941781,0.066138699,0.022913683,0.109719738,1.187403128,0.021276596,NA,0.824058219,0.933861301,7.58142204672679,0.978723404,0.879649554,9.04358886225861,50.1304533686906
"532",16043,"Idaho","Fremont",0.12832011,0.15992758,0.177083333,0.092361111,0.039970753,0.152938454,0.772408127,0.022230002,NA,0.822916667,0.907638889,6.25283018726351,0.977769998,0.87167989,7.00113279523507,45.6624359746013
"533",16045,"Idaho","Gem",0.155436803,0.279945399,0.23221234,0.152306837,0.034079146,0.123022577,0.355069811,0.030299221,NA,0.76778766,0.847693163,3.57212514859014,0.969700779,0.844563197,-1.17327440338284,27.7803409129345
"534",16047,"Idaho","Gooding",0.187778396,0.257993036,0.26029928,0.129687789,0.021151969,0.128214971,0.262020772,0.021190522,NA,0.73970072,0.870312211,3.87607361618862,0.978809478,0.812221604,-2.03590348621455,25.8932786603025
"535",16049,"Idaho","Idaho",0.203672788,0.171467921,0.26942299,0.157049826,0.014844689,0.123586091,0.609032102,0.030851451,NA,0.73057701,0.842950174,5.83199466213858,0.969148549,0.796327212,-1.65743411818083,26.7212072247435
"536",16051,"Idaho","Jefferson",0.134444444,0.132926915,0.159097994,0.08843396,0.044072763,0.144360347,0.882781393,0.023877996,4.75197738706531,0.840902006,0.91156604,7.52293092787115,0.976122004,0.865555556,8.48482762512954,48.9081235634411
"537",16053,"Idaho","Jerome",0.137518554,0.205730716,0.17733564,0.0747652,0.0448737,0.126859237,0.314642901,0.032291512,1.27863684984216,0.82266436,0.9252348,4.86072288787446,0.967708488,0.862481446,3.29368457251673,37.5521302430657
"538",16055,"Idaho","Kootenai",0.138752516,0.232229402,0.240739082,0.112772753,0.022598411,0.103927257,0.636611384,0.039294984,0.39112564921946,0.759260918,0.887227247,4.30608696137451,0.960705016,0.861247484,0.247136490403452,30.887590406648
"539",16057,"Idaho","Latah",0.092948718,0.18815849,0.285830875,0.09548622,0.018478153,0.132808058,0.298934636,0.065866945,-4.27958228925923,0.714169125,0.90451378,5.31466850100678,0.934133055,0.907051282,-2.17353773212338,25.5921939933313
"540",16059,"Idaho","Lemhi",0.189086665,0.380206795,0.416165865,0.23828125,0.049410156,0.121682319,0.558314522,0.033691406,NA,0.583834135,0.76171875,2.63014762795073,0.966308594,0.810913335,-6.44983383207583,16.2374932164831
"541",16061,"Idaho","Lewis",0.142857143,0.202044498,0.335249042,0.190293742,0.014985824,0.18487395,0.527030852,0.038993711,NA,0.664750958,0.809706258,4.94940475934168,0.961006289,0.857142857,-2.9608806517531,23.869825558183
"542",16063,"Idaho","Lincoln",0.150550314,0.200084962,0.235644637,0.112676056,0.037710883,0.188082902,0.334308563,0.030892449,NA,0.764355363,0.887323944,4.99787685193453,0.969107551,0.849449686,1.85381552449091,34.402314657967
"543",16065,"Idaho","Madison",0.065800315,0.04339685,0.107354537,0.035395275,0.038340666,0.257104626,0.535652864,0.039010709,1.45201790958726,0.892645463,0.964604725,23.0431471408639,0.960989291,0.934199685,18.6366898593789,71.1160416564479
"544",16067,"Idaho","Minidoka",0.11077993,0.182730707,0.245651592,0.118009098,0.026986507,0.135614231,0.487947069,0.030126619,-1.76618220115003,0.754348408,0.881990902,5.4725339622311,0.969873381,0.88922007,1.85725241501008,34.4098330995478
"545",16069,"Idaho","Nez",0.099939431,0.281501651,0.317390797,0.146461107,0.037186862,0.086854023,0.450320741,0.05110168,-2.1834756448819,0.682609203,0.853538893,3.55237703383843,0.94889832,0.900060569,-3.02768766482207,23.7236804825269
"546",16071,"Idaho","Oneida",0.149672591,0.128977514,0.299837045,0.183052689,0.021261261,0.134138973,0.759640666,0.017961165,NA,0.700162955,0.816947311,7.7532894609831,0.982038835,0.850327409,1.37235044760536,33.3490756811766
"547",16073,"Idaho","Owyhee",0.134795651,0.172954256,0.234918382,0.120652945,0.046546961,0.147089129,0.352388147,0.027515924,NA,0.765081618,0.879347055,5.78187564230856,0.972484076,0.865204349,2.46919645587379,35.748504056996
"548",16075,"Idaho","Payette",0.114553381,0.193849103,0.260158255,0.126817793,0.052849205,0.075964586,0.482194911,0.028400598,1.42947429582852,0.739841745,0.873182207,5.15865167557675,0.971599402,0.885446619,1.63187264963542,33.9167988902797
"549",16077,"Idaho","Power",0.118184334,0.160371703,0.276301011,0.125795582,0.054127199,0.144305772,0.769611577,0.033418089,NA,0.723698989,0.874204418,6.23551400461215,0.966581911,0.881815666,4.22909320686229,39.5984029224716
"550",16079,"Idaho","Shoshone",0.077845383,0.460016488,0.368382621,0.191675794,0.023559341,0.14339891,0.177462222,0.042773438,NA,0.631617379,0.808324206,2.17383512566619,0.957226562,0.922154617,-6.04225385428516,17.1291033028166
"551",16081,"Idaho","Teton",0.224727273,0.188494011,0.229325921,0.098216354,0.016624212,0.172459597,0.299742046,0.037007241,NA,0.770674079,0.901783646,5.30520834425875,0.962992759,0.775272727,-1.07331982944703,27.9989986271319
"552",16083,"Idaho","Twin",0.125378644,0.215029495,0.255215827,0.109832134,0.024801777,0.11234314,0.476278791,0.036017942,-1.18473738941705,0.744784173,0.890167866,4.65052480358567,0.963982058,0.874621356,0.171624645473756,30.7224028943911
"553",16085,"Idaho","Valley",0.168557536,0.244947605,0.22228061,0.16001051,0.039039739,0.021919431,0.461348544,0.042998691,NA,0.77771939,0.83998949,4.0825057260715,0.957001309,0.831442464,-3.10492688328355,23.5547142182514
"554",16087,"Idaho","Washington",0.180590295,0.298065984,0.267680425,0.160270336,0.033566633,0.149606299,0.479619048,0.030976431,NA,0.732319575,0.839729664,3.3549618328806,0.969023569,0.819409705,-1.62162965827956,26.7995320182153
