"","county_fips","county","state","self_employed","divorce_marriage","living_alone","living_alone_65over","living_grandchildren","carpool_drive_alone","libertarian_vote","religious_adherents","living_alone_reverse","living_alone_65over_reverse","divorce_marriage_reverse","libertarian_vote_reverse","self_employed_reverse","county_collectivism_raw","county_collectivism_score"
"37",1073,"Jefferson","Alabama",0.079388033,0.298180177,0.336591496,0.124968961,0.038414654,0.105150408,0.0109805799022857,0.799448957,0.663408504,0.875031039,3.35367699510085,0.989019420097714,0.920611967,1.51748992882213,38.4326508337199
"38",1075,"Lamar","Alabama",0.073592269,0.227409136,0.26876935,0.169311146,0.024208566,0.104226599,0.00458779368830808,0.695963355,0.73123065,0.830688854,4.39736071113695,0.995412206311692,0.926407731,1.91741274146618,39.1900685857574
"39",1077,"Lauderdale","Alabama",0.077103556,0.243737982,0.293668436,0.131051076,0.038330145,0.116135174,0.0121112339024335,0.662626651,0.706331564,0.868948924,4.10276638788287,0.987888766097566,0.922896444,1.85924814761693,39.0799100888459
"40",1079,"Lawrence","Alabama",0.109786065,0.202569304,0.295424429,0.150596305,0.034455278,0.076510721,0.00785977169234608,0.696005805,0.704575571,0.849403695,4.93658209932932,0.992140228307654,0.890213935,1.01702401695632,37.4848135162368
"41",1081,"Lee","Alabama",0.080470218,0.188950943,0.297824019,0.083310315,0.032182643,0.098303938,0.0142619210905681,0.357906578,0.702175981,0.916689685,5.29237898537506,0.985738078909432,0.919529782,1.00023888632013,37.4530239920782
"42",1083,"Limestone","Alabama",0.096880848,0.231201019,0.244114902,0.107228041,0.033810905,0.076173249,0.0151924443993094,0.522960317,0.755885098,0.892771959,4.32524045233555,0.98480755560069,0.903119152,0.962176388927404,37.3809370535474
"43",1085,"Lowndes","Alabama",0.085859941,0.405465288,0.383154211,0.19420145,0.04365514,0.083627043,0.000877834674469642,0.516923674,0.616845789,0.80579855,2.46630236815735,0.99912216532553,0.914140059,-1.699356132032,32.3402344097748
"44",1087,"Macon","Alabama",0.084558824,0.327511814,0.355910812,0.148366288,0.044473512,0.124976003,0.00596125186289121,0.596252304,0.644089188,0.851633712,3.05332497104975,0.994038748137109,0.915441176,0.724968479162578,36.931686657973
"45",1089,"Madison","Alabama",0.080923897,0.219824027,0.305635806,0.101467077,0.02643936,0.07821583,0.0189919236831701,0.638830564,0.694364194,0.898532923,4.54909326176615,0.98100807631683,0.919076103,-0.0148768747940896,35.5304862584648
"46",1091,"Marengo","Alabama",0.081718729,0.327538248,0.415367936,0.156389755,0.046477132,0.078075207,0.00541284403669725,0.871500285,0.584632064,0.843610245,3.05307855221843,0.994587155963303,0.918281271,0.258893604454292,36.0489828643363
"47",1093,"Marion","Alabama",0.100319986,0.296571198,0.311218007,0.15347613,0.027022781,0.104116476,0.00832910842326356,0.559694625,0.688781993,0.84652387,3.37187160028938,0.991670891576736,0.899680014,-0.662650732958458,34.3036609712656
"48",1095,"Marshall","Alabama",0.1039165,0.240474842,0.259059282,0.11850821,0.035006862,0.114934799,0.0109696129113605,0.646365201,0.740940718,0.88149179,4.15843916013468,0.98903038708864,0.8960835,2.24418561873292,39.8089469550354
"49",1097,"Mobile","Alabama",0.088825735,0.279152593,0.322953542,0.115259547,0.042774972,0.082480479,0.0105806817933655,0.729747908,0.677046458,0.884740453,3.58227014570486,0.989419318206635,0.911174265,1.51377093570314,38.425607396039
"50",1099,"Monroe","Alabama",0.080064309,0.284053395,0.370101398,0.167169087,0.043577083,0.044693732,0.00496812898387702,0.656837953,0.629898602,0.832830913,3.52046487597869,0.995031871016123,0.919935691,-0.717260856303921,34.2002343210344
"51",1101,"Montgomery","Alabama",0.079293632,0.348737198,0.347254266,0.127985644,0.039505571,0.111547134,0.00931016048174785,0.737846904,0.652745734,0.872014356,2.86748877302157,0.990689839518252,0.920706368,1.12664079296726,37.6924178074821
"52",1103,"Morgan","Alabama",0.087853046,0.227688481,0.295329556,0.144133822,0.043808834,0.089088592,0.0131231152972711,0.689663834,0.704670444,0.855866178,4.39196570510741,0.986876884702729,0.912146954,1.20316950034952,37.8373562798053
"53",1105,"Perry","Alabama",0.129943503,0.337595908,0.387317073,0.144065041,0.049469257,0.0697419,0.00458891013384321,0.549054165,0.612682927,0.855934959,2.96212121149288,0.995411089866157,0.870056497,-1.40605571316407,32.8957189605607
"54",1107,"Pickens","Alabama",0.099208063,0.326011056,0.324862346,0.134971057,0.033088235,0.045231238,0.00413736036408771,0.696281964,0.675137654,0.865028943,3.0673806350911,0.995862639635912,0.900791937,0.175485284889039,35.8910150267712
"55",1109,"Pike","Alabama",0.096568236,0.303745086,0.361703901,0.127375792,0.030963777,0.091369656,0.00968138140307781,0.488412251,0.638296099,0.872624208,3.29223433099425,0.990318618596922,0.903431764,-1.46195490361933,32.7898509334396
"56",1111,"Randolph","Alabama",0.082665738,0.2375971,0.287661817,0.138389277,0.024179377,0.077570487,0.00562886407677402,0.495925707,0.712338183,0.861610723,4.20880557885597,0.994371135923226,0.917334262,0.447743407523925,36.4066473655636
"57",1113,"Russell","Alabama",0.087010401,0.293085704,0.327934532,0.107833944,0.032855773,0.084659323,0.00928313563692625,0.61037798,0.672065468,0.892166056,3.41197126421424,0.990716864363074,0.912989599,0.649461743442835,36.7886837078426
"58",1115,"St Clair","Alabama",0.072798584,0.228318027,0.233790413,0.108103316,0.043526161,0.075398633,0.0100357777727774,0.520685378,0.766209587,0.891896684,4.3798556475788,0.989964222227223,0.927201416,3.01722483603118,41.273013539114
"59",1117,"Shelby","Alabama",0.09651935,0.177783906,0.245153743,0.098464954,0.031555125,0.084049741,0.012718573292736,0.440589354,0.754846257,0.901535046,5.62480610590252,0.987281426707264,0.90348065,1.82267548168148,39.0106447567792
"60",1119,"Sumter","Alabama",0.092114445,0.269306375,0.322217591,0.141934139,0.042777527,0.115554249,0.00588141789858528,0.405751316,0.677782409,0.858065861,3.71324295609415,0.994118582101415,0.907885555,0.467649671314286,36.4443480345299
"61",1121,"Talladega","Alabama",0.07048266,0.276057426,0.279736704,0.11449674,0.03939603,0.115646259,0.00692594565796484,0.564267368,0.720263296,0.88550326,3.62243470313311,0.993074054342035,0.92951734,2.87043642104475,40.9950095148647
"62",1123,"Tallapoosa","Alabama",0.109615385,0.270706825,0.306728312,0.160846818,0.041400338,0.127789833,0.00619313038921443,0.731088572,0.693271688,0.839153182,3.69403320363275,0.993806869610786,0.890384615,1.6667646019417,38.7153636067244
"63",1125,"Tuscaloosa","Alabama",0.084386421,0.216083925,0.296909479,0.096892959,0.034384505,0.12395747,0.0102803531029588,0.49214662,0.703090521,0.903107041,4.62783152425614,0.989719646897041,0.915613579,2.17743269148232,39.6825229289444
"64",1127,"Walker","Alabama",0.076696165,0.27554836,0.291245246,0.147665669,0.045814808,0.117605667,0.00888675008020533,0.666401396,0.708754754,0.852334331,3.62912702510732,0.991113249919795,0.923303835,2.22697833085423,39.7763579031192
"65",1129,"Washington","Alabama",0.07073955,0.187576127,0.239375227,0.116600073,0.036143352,0.047140163,0.00506985128436233,0.655315831,0.760624773,0.883399927,5.33116882192583,0.994930148715638,0.92926045,3.80583210807582,42.7665646153417
"66",1131,"Wilcox","Alabama",0.063378176,0.273641102,0.330539257,0.151718357,0.053480081,0.090976331,0.00287989158055226,0.531415094,0.669460743,0.848281643,3.6544217688467,0.997120108419448,0.936621824,1.91130793809861,39.1785066385588
"67",1133,"Winston","Alabama",0.130973089,0.257541029,0.249478194,0.119301329,0.026178344,0.257023061,0.00903934774902517,0.582327952,0.750521806,0.880698671,3.88287646392839,0.990960652250975,0.869026911,3.71533815593015,42.5951772284757
"68",2013,"Aleutians East Borough","Alaska",0.093275488,0.18208303,0.310344828,0.126807564,0.048535565,0.332608696,0.039932581356152,0.416666667,0.689655172,0.873192436,5.49199999582608,0.960067418643848,0.906724512,0.490732238830735,36.4880643363932
"69",2016,"Aleutians West Census Area","Alaska",0.029783647,0.16097786,0.324045408,0.056759546,0.040011682,0.193120097,0.0258684405025868,0.188264526,0.675954592,0.943240454,6.21203437541038,0.974131559497413,0.970216353,1.98771898991676,39.3232222818508
"70",2020,"Anchorage Municipality","Alaska",0.087287034,0.25006074,0.278501689,0.080459985,0.038716011,0.176803395,0.0204081632653061,0.376426195,0.721498311,0.919540015,3.99902839606089,0.979591836734694,0.912712966,1.49055631845624,38.3816410038912
"71",4001,"Apache","Arizona",0.050926434,0.230473965,0.322450217,0.125846558,0.083062277,0.055700909,0.0124246559763448,0.384907832,0.677549783,0.874153442,4.33888487144307,0.987575344023655,0.949073566,2.04762316083501,39.4366753808991
"72",4003,"Cochise","Arizona",0.098665158,0.268432882,0.337620773,0.182266506,0.033878476,0.11274387,0.0190761391085669,0.454016437,0.662379227,0.817733494,3.72532602023026,0.980923860891433,0.901334842,-3.54281298930618,28.848893319269
"73",4005,"Coconino","Arizona",0.085438893,0.219404539,0.270055584,0.086646279,0.056378215,0.163199178,0.0207719183316956,0.324436082,0.729944416,0.913353721,4.5577908486205,0.979228081668304,0.914561107,2.21339755072721,39.7506371299362
"74",4007,"Gila","Arizona",0.121549326,0.290550694,0.330368935,0.199700625,0.033319822,0.19662672,0.0123635311980334,0.330586424,0.669631065,0.800299375,3.44174018734232,0.987636468801967,0.878450674,-2.56503202827029,30.7007223074595
"75",4009,"Graham","Arizona",0.081271331,0.297232898,0.218006324,0.090031619,0.057601643,0.123686268,0.0141380460153384,0.456777308,0.781993676,0.909968381,3.36436513834347,0.985861953984662,0.918728669,3.76404822329769,42.6874297046053
"76",4011,"Greenlee","Arizona",0.045564127,0.241129032,0.298728814,0.118038741,0.058156819,0.150426847,0.0189959294436906,0.290494615,0.701271186,0.881961259,4.14715719507388,0.981004070556309,0.954435873,1.40037217593157,38.2108403685164
"77",4012,"La Paz","Arizona",0.106822755,0.250534524,0.342049153,0.202109752,0.037895422,0.145441389,0.0124698310539019,0.306094099,0.657950847,0.797890248,3.9914658628046,0.987530168946098,0.893177245,-3.0745524973637,29.7357364749025
"78",4013,"Maricopa","Arizona",0.098794787,0.240893075,0.260687697,0.100242561,0.0369098,0.142551445,0.0153301704330066,0.472375043,0.739312303,0.899757439,4.15121937398989,0.984669829566993,0.901205213,1.77134629889304,38.9134319121693
"79",4015,"Mohave","Arizona",0.107849469,0.299066633,0.309712196,0.179018378,0.026772812,0.147049121,0.0124393319830321,0.256279687,0.690287804,0.820981622,3.34373644417898,0.987560668016968,0.892150531,-3.02444047283826,29.8306441314955
"80",4017,"Navajo","Arizona",0.101092172,0.226236426,0.256941302,0.1127113,0.075060797,0.129953771,0.0140436957907547,0.451221455,0.743058698,0.8872887,4.42015469250739,0.985956304209245,0.898907828,3.61246689569805,42.4003483359723
"81",4019,"Pima","Arizona",0.10012593,0.281659501,0.311003959,0.135590616,0.033459723,0.135234854,0.014715688214959,0.388417848,0.688996041,0.864409384,3.55038618065293,0.985284311785041,0.89987407,-1.12447157479851,33.4290139323584
"82",4021,"Pinal","Arizona",0.084012602,0.230119423,0.210931415,0.112033798,0.039545764,0.157281059,0.0150886070474769,0.401061458,0.789068585,0.887966202,4.34556973489369,0.984911392952523,0.915987398,2.85012863942402,40.9565484073266
"83",4023,"Santa Cruz","Arizona",0.106793049,0.242414496,0.235841691,0.117470422,0.069110512,0.137138571,0.0114542851298834,0.882292475,0.764158309,0.882529578,4.12516584816776,0.988545714870117,0.893206951,6.09282520915094,47.0979233645196
"84",4025,"Yavapai","Arizona",0.163900415,0.283800939,0.314927446,0.1904601,0.024129735,0.134550648,0.0146067964893416,0.415627686,0.685072554,0.8095399,3.52359651635966,0.985393203510658,0.836099585,-4.36156578533183,27.2982493383963
"85",4027,"Yuma","Arizona",0.063137789,0.18518696,0.22101556,0.123369667,0.053158111,0.155660377,0.0162705170217942,0.350464241,0.77898444,0.876630333,5.399948246896,0.983729482978206,0.936862211,3.56074542046933,42.3023925248477
"86",5001,"Arkansas","Arkansas",0.139764319,0.290995826,0.30218021,0.132794633,0.044011346,0.084429825,0.00731087094723458,0.673858534,0.69781979,0.867205367,3.43647540841359,0.992689129052765,0.860235681,0.693003330620114,36.871147548457
"87",5003,"Ashley","Arkansas",0.063032887,0.284474826,0.348762858,0.168612733,0.030737705,0.068449762,0.00315417612919505,0.874829504,0.651237142,0.831387267,3.51524953564784,0.996845823870805,0.936967113,1.11728366381899,37.6746962484689
"88",5005,"Baxter","Arkansas",0.136490794,0.253456451,0.332632354,0.205351979,0.020964848,0.160566706,0.00871138192031228,0.489177697,0.667367646,0.794648021,3.94545096822176,0.991288618079688,0.863509206,-2.70505467059295,30.4355320466659
"89",5007,"Benton","Arkansas",0.107967029,0.166082034,0.222082485,0.080987673,0.032298521,0.105402712,0.0164453932884115,0.48812484,0.777917515,0.919012327,6.02112086368114,0.983554606711588,0.892032971,2.74786390581838,40.7628682215722
"90",5009,"Boone","Arkansas",0.115692801,0.231636085,0.299762721,0.133337727,0.051963193,0.109685039,0.00894004908262241,0.657265941,0.700237279,0.866662273,4.31711665304652,0.991059950917378,0.884307199,2.17006402502033,39.6685673389888
"91",5011,"Bradley","Arkansas",0.067022697,0.387632408,0.369110677,0.1672707,0.06402345,0.098438993,0.0090311986863711,0.773162636,0.630889323,0.8327293,2.57976366104044,0.990968801313629,0.932977303,1.12018007839045,37.6801817965405
"92",5013,"Calhoun","Arkansas",0.054169203,0.321643836,0.289719626,0.173564753,0.048765239,0.114860014,0.0073327222731439,0.911795737,0.710280374,0.826435247,3.10902895711019,0.992667277726856,0.945830797,3.39614783838527,41.9906595437039
"93",5015,"Carroll","Arkansas",0.161014075,0.2008521,0.253500044,0.138504887,0.026995116,0.13365484,0.00847673137238281,0.438251946,0.746499956,0.861495113,4.97878787426171,0.991523268627617,0.838985925,0.273940238047359,36.0774798318298
"94",5017,"Chicot","Arkansas",0.106582126,0.390722569,0.383483034,0.179141717,0.044576297,0.061998541,0.00414330977333658,0.556720219,0.616516966,0.820858283,2.55936073147594,0.995856690226663,0.893417874,-2.32395265129412,31.1573049128995
"95",5019,"Clark","Arkansas",0.069611916,0.233864434,0.299308611,0.127215588,0.02360093,0.167615609,0.00941036331149494,0.78760608,0.700691389,0.872784412,4.27598152868341,0.990589636688505,0.930388084,3.27128574779179,41.7541820010832
"96",5021,"Clay","Arkansas",0.125176692,0.285528455,0.311067128,0.195282863,0.048035395,0.107433102,0.0102257379895813,0.519447499,0.688932872,0.804717137,3.50227790781833,0.989774262010419,0.874823308,-1.52269115167595,32.6748219553073
"97",5023,"Cleburne","Arkansas",0.157042404,0.253469086,0.307641634,0.161678901,0.044712197,0.124237603,0.0082807570977918,0.63392821,0.692358366,0.838321099,3.94525429424557,0.991719242902208,0.842957596,0.0744306295217705,35.6996266201055
"98",5025,"Cleveland","Arkansas",0.111187137,0.2734989,0.284828592,0.166666667,0.035799051,0.068073248,0.0075,0.644503311,0.715171408,0.833333333,3.65632183529806,0.9925,0.888812863,-0.163614294976406,35.2487909940873
"99",5027,"Columbia","Arkansas",0.095212305,0.246941046,0.31216458,0.159085101,0.033389518,0.07745754,0.00615134633240483,0.827332135,0.68783542,0.840914899,4.04954954309216,0.993848653667595,0.904787695,1.24959314878483,37.9252784846097
"100",5029,"Conway","Arkansas",0.134628265,0.308370562,0.267276181,0.137853242,0.043923755,0.15392311,0.00898100172711572,0.512527154,0.732723819,0.862146758,3.24285169607078,0.991018998272884,0.865371735,1.3149636010674,38.0490842277485
"101",5031,"Craighead","Arkansas",0.112556803,0.252559319,0.270123492,0.101697717,0.037490424,0.116490346,0.0114253070551271,0.604211056,0.729876508,0.898302283,3.95946585522746,0.988574692944873,0.887443197,2.09720503571078,39.5305789818513
"102",5033,"Crawford","Arkansas",0.108170638,0.248347718,0.246755532,0.111697682,0.035634149,0.084251706,0.011373541986634,0.52759716,0.753244468,0.888302318,4.02661239673642,0.988626458013366,0.891829362,1.32157446876023,38.0616046151548
"103",5035,"Crittenden","Arkansas",0.088626873,0.384735092,0.29278528,0.098186905,0.053023663,0.168781165,0.00684303782000367,0.658742188,0.70721472,0.901813095,2.59919102986322,0.993156962179996,0.911373127,4.4122963429651,43.9151532003341
"104",5037,"Cross","Arkansas",0.100096246,0.305990783,0.257617307,0.129189519,0.081632653,0.146123431,0.00691443388072602,0.580348126,0.742382693,0.870810481,3.26807229353702,0.993085566119274,0.899903754,5.11388257995754,45.2438942815693
"105",5039,"Dallas","Arkansas",0.058622002,0.309951776,0.370467453,0.220183486,0.054330884,0.093095768,0.00528501321253303,0.670934897,0.629532547,0.779816514,3.2263083403013,0.994714986787467,0.941377998,-0.417800558265744,34.7673851276238
"106",5041,"Desha","Arkansas",0.075425191,0.292339301,0.345861395,0.184227678,0.062211982,0.120559115,0.00432276657060519,0.666783677,0.654138605,0.815772322,3.42068273605128,0.995677233429395,0.924574809,1.85443399595428,39.0707925196176
"107",5043,"Drew","Arkansas",0.076966135,0.297314082,0.297844641,0.170403587,0.043413323,0.095697832,0.00390851187029531,0.803688761,0.702155359,0.829596413,3.36344647139855,0.996091488129705,0.923033865,2.36829955923617,40.0440075688348
"108",5045,"Faulkner","Arkansas",0.087116922,0.22584281,0.245695839,0.08184235,0.033712971,0.095013199,0.0154332328948335,0.551442129,0.754304161,0.91815765,4.42785847377652,0.984566767105166,0.912883078,2.30698527209824,39.9278838367957
"109",5047,"Franklin","Arkansas",0.111819665,0.273447447,0.310216257,0.157196122,0.042007001,0.096734977,0.0093982325711881,0.474001287,0.689783743,0.842803878,3.65700982390229,0.990601767428812,0.888180335,-0.747461103027345,34.1430377764487
"110",5049,"Fulton","Arkansas",0.110614262,0.340471513,0.34623431,0.1958159,0.043969541,0.169157393,0.00742332486813831,0.424761905,0.65376569,0.8041841,2.93710328711113,0.992576675131862,0.889385738,-1.35911827584037,32.984614235199
"111",5051,"Garland","Arkansas",0.120484207,0.324331002,0.299329014,0.163257751,0.040487451,0.136511508,0.00895947872123804,0.510730685,0.700670986,0.836742249,3.08326985034875,0.991040521278762,0.879515793,-0.285467546288743,35.0180119218027
"112",5053,"Grant","Arkansas",0.073759959,0.196903484,0.269107351,0.125291715,0.040708272,0.096830986,0.00682926829268293,0.501280766,0.730892649,0.874708285,5.07863029990876,0.993170731707317,0.926240041,2.85681330492572,40.9692085611296
"113",5055,"Greene","Arkansas",0.108625878,0.32499191,0.271687053,0.13195423,0.028310666,0.12975628,0.0116770186335404,0.467377995,0.728312947,0.86804577,3.07699967054565,0.98832298136646,0.891374122,-0.155559454411026,35.2640461359326
"114",5057,"Hempstead","Arkansas",0.072120977,0.281444414,0.323997281,0.146159075,0.054209446,0.119787718,0.0045268691588785,0.631796661,0.676002719,0.853840925,3.55309947633212,0.995473130841122,0.927879023,2.75986553785691,40.785598230644
"115",5059,"Hot Spring","Arkansas",0.088930494,0.28928047,0.271008403,0.126806723,0.03827183,0.153571773,0.00740622760213427,0.506023002,0.728991597,0.873193277,3.45685279064985,0.992593772397866,0.911069506,2.46775092781508,40.2323594948679
